Move,Depth,Value,Alpha,Beta
K14,2,505,505,949
I13,3,496,505,949
K14,2,505,505,949
J8,3,500,505,949
K14,2,505,505,949
J10,3,500,505,949
K14,2,505,505,949
J11,3,5500,505,949
K14,2,5500,505,949
J9,1,949,16,949
K15,2,-Infinity,16,949
I8,3,496,16,949
K15,2,496,496,949
I9,3,500,496,949
K15,2,500,500,949
I10,3,500,500,949
K15,2,500,500,949
I11,3,500,500,949
K15,2,500,500,949
I12,3,505,500,949
K15,2,505,505,949
I13,3,496,505,949
K15,2,505,505,949
J8,3,500,505,949
K15,2,505,505,949
J10,3,500,505,949
K15,2,505,505,949
J11,3,5500,505,949
K15,2,5500,505,949
J9,1,949,16,949
K16,2,-Infinity,16,949
I8,3,500,16,949
K16,2,500,500,949
I9,3,504,500,949
K16,2,504,504,949
I10,3,504,504,949
K16,2,504,504,949
I11,3,504,504,949
K16,2,504,504,949
I12,3,509,504,949
K16,2,509,509,949
I13,3,500,509,949
K16,2,509,509,949
J8,3,504,509,949
K16,2,509,509,949
J10,3,504,509,949
K16,2,509,509,949
J11,3,5504,509,949
K16,2,5504,509,949
J9,1,949,16,949
L8,2,-Infinity,16,949
I8,3,501,16,949
L8,2,501,501,949
I9,3,505,501,949
L8,2,505,505,949
I10,3,505,505,949
L8,2,505,505,949
I11,3,505,505,949
L8,2,505,505,949
I12,3,510,505,949
L8,2,510,510,949
I13,3,501,510,949
L8,2,510,510,949
J8,3,505,510,949
L8,2,510,510,949
J10,3,505,510,949
L8,2,510,510,949
J11,3,5505,510,949
L8,2,5505,510,949
J9,1,949,16,949
L10,2,-Infinity,16,949
I8,3,450,16,949
L10,2,450,450,949
I9,3,454,450,949
L10,2,454,454,949
I10,3,454,454,949
L10,2,454,454,949
I11,3,454,454,949
L10,2,454,454,949
I12,3,459,454,949
L10,2,459,459,949
I13,3,450,459,949
L10,2,459,459,949
J8,3,454,459,949
L10,2,459,459,949
J10,3,954,459,949
L10,2,954,459,949
J9,1,949,16,949
L14,2,-Infinity,16,949
I8,3,500,16,949
L14,2,500,500,949
I9,3,504,500,949
L14,2,504,504,949
I10,3,504,504,949
L14,2,504,504,949
I11,3,504,504,949
L14,2,504,504,949
I12,3,509,504,949
L14,2,509,509,949
I13,3,500,509,949
L14,2,509,509,949
J8,3,504,509,949
L14,2,509,509,949
J10,3,504,509,949
L14,2,509,509,949
J11,3,5504,509,949
L14,2,5504,509,949
J9,1,949,16,949
L16,2,-Infinity,16,949
I8,3,496,16,949
L16,2,496,496,949
I9,3,500,496,949
L16,2,500,500,949
I10,3,500,500,949
L16,2,500,500,949
I11,3,500,500,949
L16,2,500,500,949
I12,3,505,500,949
L16,2,505,505,949
I13,3,496,505,949
L16,2,505,505,949
J8,3,500,505,949
L16,2,505,505,949
J10,3,500,505,949
L16,2,505,505,949
J11,3,5500,505,949
L16,2,5500,505,949
J9,1,949,16,949
M8,2,-Infinity,16,949
I8,3,501,16,949
M8,2,501,501,949
I9,3,505,501,949
M8,2,505,505,949
I10,3,505,505,949
M8,2,505,505,949
I11,3,505,505,949
M8,2,505,505,949
I12,3,510,505,949
M8,2,510,510,949
I13,3,501,510,949
M8,2,510,510,949
J8,3,505,510,949
M8,2,510,510,949
J10,3,505,510,949
M8,2,510,510,949
J11,3,5505,510,949
M8,2,5505,510,949
J9,1,949,16,949
M9,2,-Infinity,16,949
I8,3,496,16,949
M9,2,496,496,949
I9,3,500,496,949
M9,2,500,500,949
I10,3,500,500,949
M9,2,500,500,949
I11,3,500,500,949
M9,2,500,500,949
I12,3,505,500,949
M9,2,505,505,949
I13,3,496,505,949
M9,2,505,505,949
J8,3,500,505,949
M9,2,505,505,949
J10,3,500,505,949
M9,2,505,505,949
J11,3,5500,505,949
M9,2,5500,505,949
J9,1,949,16,949
M11,2,-Infinity,16,949
I8,3,436,16,949
M11,2,436,436,949
I9,3,440,436,949
M11,2,440,440,949
I10,3,440,440,949
M11,2,440,440,949
I11,3,440,440,949
M11,2,440,440,949
I12,3,445,440,949
M11,2,445,445,949
I13,3,436,445,949
M11,2,445,445,949
J8,3,440,445,949
M11,2,445,445,949
J10,3,440,445,949
M11,2,445,445,949
J11,3,5540,445,949
M11,2,5540,445,949
J9,1,949,16,949
M13,2,-Infinity,16,949
I8,3,450,16,949
M13,2,450,450,949
I9,3,454,450,949
M13,2,454,454,949
I10,3,454,454,949
M13,2,454,454,949
I11,3,454,454,949
M13,2,454,454,949
I12,3,459,454,949
M13,2,459,459,949
I13,3,450,459,949
M13,2,459,459,949
J8,3,454,459,949
M13,2,459,459,949
J10,3,954,459,949
M13,2,954,459,949
J9,1,949,16,949
M15,2,-Infinity,16,949
I8,3,496,16,949
M15,2,496,496,949
I9,3,500,496,949
M15,2,500,500,949
I10,3,500,500,949
M15,2,500,500,949
I11,3,500,500,949
M15,2,500,500,949
I12,3,505,500,949
M15,2,505,505,949
I13,3,496,505,949
M15,2,505,505,949
J8,3,500,505,949
M15,2,505,505,949
J10,3,500,505,949
M15,2,505,505,949
J11,3,5500,505,949
M15,2,5500,505,949
J9,1,949,16,949
M16,2,-Infinity,16,949
I8,3,496,16,949
M16,2,496,496,949
I9,3,500,496,949
M16,2,500,500,949
I10,3,500,500,949
M16,2,500,500,949
I11,3,500,500,949
M16,2,500,500,949
I12,3,505,500,949
M16,2,505,505,949
I13,3,496,505,949
M16,2,505,505,949
J8,3,500,505,949
M16,2,505,505,949
J10,3,500,505,949
M16,2,505,505,949
J11,3,5500,505,949
M16,2,5500,505,949
J9,1,949,16,949
N8,2,-Infinity,16,949
I8,3,496,16,949
N8,2,496,496,949
I9,3,500,496,949
N8,2,500,500,949
I10,3,500,500,949
N8,2,500,500,949
I11,3,500,500,949
N8,2,500,500,949
I12,3,505,500,949
N8,2,505,505,949
I13,3,496,505,949
N8,2,505,505,949
J8,3,500,505,949
N8,2,505,505,949
J10,3,500,505,949
N8,2,505,505,949
J11,3,5500,505,949
N8,2,5500,505,949
J9,1,949,16,949
N9,2,-Infinity,16,949
I8,3,486,16,949
N9,2,486,486,949
I9,3,490,486,949
N9,2,490,490,949
I10,3,490,490,949
N9,2,490,490,949
I11,3,490,490,949
N9,2,490,490,949
I12,3,495,490,949
N9,2,495,495,949
I13,3,486,495,949
N9,2,495,495,949
J8,3,490,495,949
N9,2,495,495,949
J10,3,490,495,949
N9,2,495,495,949
J11,3,5490,495,949
N9,2,5490,495,949
J9,1,949,16,949
N10,2,-Infinity,16,949
I8,3,495,16,949
N10,2,495,495,949
I9,3,499,495,949
N10,2,499,499,949
I10,3,499,499,949
N10,2,499,499,949
I11,3,499,499,949
N10,2,499,499,949
I12,3,504,499,949
N10,2,504,504,949
I13,3,495,504,949
N10,2,504,504,949
J8,3,499,504,949
N10,2,504,504,949
J10,3,499,504,949
N10,2,504,504,949
J11,3,5499,504,949
N10,2,5499,504,949
J9,1,949,16,949
N12,2,-Infinity,16,949
I8,3,491,16,949
N12,2,491,491,949
I9,3,495,491,949
N12,2,495,495,949
I10,3,495,495,949
N12,2,495,495,949
I11,3,495,495,949
N12,2,495,495,949
I12,3,500,495,949
N12,2,500,500,949
I13,3,491,500,949
N12,2,500,500,949
J8,3,495,500,949
N12,2,500,500,949
J10,3,495,500,949
N12,2,500,500,949
J11,3,5495,500,949
N12,2,5495,500,949
J9,1,949,16,949
N13,2,-Infinity,16,949
I8,3,-499,16,949
N13,2,-499,16,949
I9,3,-495,16,949
N13,2,-495,16,949
I10,3,-495,16,949
N13,2,-495,16,949
I11,3,-495,16,949
N13,2,-495,16,949
I12,3,-490,16,949
N13,2,-490,16,949
I13,3,-499,16,949
N13,2,-490,16,949
J8,3,-495,16,949
N13,2,-490,16,949
J10,3,-495,16,949
N13,2,-490,16,949
J11,3,4505,16,949
N13,2,4505,16,949
J9,1,949,16,949
N14,2,-Infinity,16,949
I8,3,501,16,949
N14,2,501,501,949
I9,3,505,501,949
N14,2,505,505,949
I10,3,505,505,949
N14,2,505,505,949
I11,3,505,505,949
N14,2,505,505,949
I12,3,510,505,949
N14,2,510,510,949
I13,3,501,510,949
N14,2,510,510,949
J8,3,505,510,949
N14,2,510,510,949
J10,3,505,510,949
N14,2,510,510,949
J11,3,5505,510,949
N14,2,5505,510,949
J9,1,949,16,949
N15,2,-Infinity,16,949
I8,3,1,16,949
N15,2,1,16,949
I9,3,5,16,949
N15,2,5,16,949
I10,3,5,16,949
N15,2,5,16,949
I11,3,5,16,949
N15,2,5,16,949
I12,3,10,16,949
N15,2,10,16,949
I13,3,1,16,949
N15,2,10,16,949
J8,3,5,16,949
N15,2,10,16,949
J10,3,5,16,949
N15,2,10,16,949
J11,3,1005,16,949
N15,2,1005,16,949
J9,1,949,16,949
O8,2,-Infinity,16,949
I8,3,500,16,949
O8,2,500,500,949
I9,3,504,500,949
O8,2,504,504,949
I10,3,504,504,949
O8,2,504,504,949
I11,3,504,504,949
O8,2,504,504,949
I12,3,509,504,949
O8,2,509,509,949
I13,3,500,509,949
O8,2,509,509,949
J8,3,504,509,949
O8,2,509,509,949
J10,3,504,509,949
O8,2,509,509,949
J11,3,5504,509,949
O8,2,5504,509,949
J9,1,949,16,949
O11,2,-Infinity,16,949
I8,3,501,16,949
O11,2,501,501,949
I9,3,505,501,949
O11,2,505,505,949
I10,3,505,505,949
O11,2,505,505,949
I11,3,505,505,949
O11,2,505,505,949
I12,3,510,505,949
O11,2,510,510,949
I13,3,501,510,949
O11,2,510,510,949
J8,3,505,510,949
O11,2,510,510,949
J10,3,505,510,949
O11,2,510,510,949
J11,3,5505,510,949
O11,2,5505,510,949
J9,1,949,16,949
O12,2,-Infinity,16,949
I8,3,501,16,949
O12,2,501,501,949
I9,3,505,501,949
O12,2,505,505,949
I10,3,505,505,949
O12,2,505,505,949
I11,3,505,505,949
O12,2,505,505,949
I12,3,510,505,949
O12,2,510,510,949
I13,3,501,510,949
O12,2,510,510,949
J8,3,505,510,949
O12,2,510,510,949
J10,3,505,510,949
O12,2,510,510,949
J11,3,5505,510,949
O12,2,5505,510,949
J9,1,949,16,949
P8,2,-Infinity,16,949
I8,3,496,16,949
P8,2,496,496,949
I9,3,500,496,949
P8,2,500,500,949
I10,3,500,500,949
P8,2,500,500,949
I11,3,500,500,949
P8,2,500,500,949
I12,3,505,500,949
P8,2,505,505,949
I13,3,496,505,949
P8,2,505,505,949
J8,3,500,505,949
P8,2,505,505,949
J10,3,500,505,949
P8,2,505,505,949
J11,3,5500,505,949
P8,2,5500,505,949
J9,1,949,16,949
P9,2,-Infinity,16,949
I8,3,496,16,949
P9,2,496,496,949
I9,3,500,496,949
P9,2,500,500,949
I10,3,500,500,949
P9,2,500,500,949
I11,3,500,500,949
P9,2,500,500,949
I12,3,505,500,949
P9,2,505,505,949
I13,3,496,505,949
P9,2,505,505,949
J8,3,500,505,949
P9,2,505,505,949
J10,3,500,505,949
P9,2,505,505,949
J11,3,5500,505,949
P9,2,5500,505,949
J9,1,949,16,949
P10,2,-Infinity,16,949
I8,3,496,16,949
P10,2,496,496,949
I9,3,500,496,949
P10,2,500,500,949
I10,3,500,500,949
P10,2,500,500,949
I11,3,500,500,949
P10,2,500,500,949
I12,3,505,500,949
P10,2,505,505,949
I13,3,496,505,949
P10,2,505,505,949
J8,3,500,505,949
P10,2,505,505,949
J10,3,500,505,949
P10,2,505,505,949
J11,3,5500,505,949
P10,2,5500,505,949
J9,1,949,16,949
P11,2,-Infinity,16,949
I8,3,501,16,949
P11,2,501,501,949
I9,3,505,501,949
P11,2,505,505,949
I10,3,505,505,949
P11,2,505,505,949
I11,3,505,505,949
P11,2,505,505,949
I12,3,510,505,949
P11,2,510,510,949
I13,3,501,510,949
P11,2,510,510,949
J8,3,505,510,949
P11,2,510,510,949
J10,3,505,510,949
P11,2,510,510,949
J11,3,5505,510,949
P11,2,5505,510,949
J9,1,949,16,949
root,0,949,949,Infinity
J10,1,Infinity,949,Infinity
I9,2,-Infinity,949,Infinity
H8,3,0,949,Infinity
I9,2,0,949,Infinity
H9,3,0,949,Infinity
I9,2,0,949,Infinity
H10,3,0,949,Infinity
I9,2,0,949,Infinity
I8,3,0,949,Infinity
I9,2,0,949,Infinity
I10,3,1,949,Infinity
I9,2,1,949,Infinity
I11,3,10,949,Infinity
I9,2,10,949,Infinity
I12,3,10,949,Infinity
I9,2,10,949,Infinity
I13,3,1,949,Infinity
I9,2,10,949,Infinity
J8,3,0,949,Infinity
I9,2,10,949,Infinity
J9,3,505,949,Infinity
I9,2,505,949,Infinity
J11,3,5050,949,Infinity
I9,2,5050,5050,Infinity
J13,3,6,5050,Infinity
I9,2,5050,5050,Infinity
K8,3,1,5050,Infinity
I9,2,5050,5050,Infinity
K9,3,10,5050,Infinity
I9,2,5050,5050,Infinity
K13,3,11,5050,Infinity
I9,2,5050,5050,Infinity
K14,3,1,5050,Infinity
I9,2,5050,5050,Infinity
K15,3,0,5050,Infinity
I9,2,5050,5050,Infinity
K16,3,0,5050,Infinity
I9,2,5050,5050,Infinity
L8,3,5,5050,Infinity
I9,2,5050,5050,Infinity
L10,3,1,5050,Infinity
I9,2,5050,5050,Infinity
L14,3,5,5050,Infinity
I9,2,5050,5050,Infinity
L16,3,0,5050,Infinity
I9,2,5050,5050,Infinity
M8,3,1,5050,Infinity
I9,2,5050,5050,Infinity
M9,3,5,5050,Infinity
I9,2,5050,5050,Infinity
M11,3,1,5050,Infinity
I9,2,5050,5050,Infinity
M13,3,6,5050,Infinity
I9,2,5050,5050,Infinity
M15,3,5,5050,Infinity
I9,2,5050,5050,Infinity
M16,3,0,5050,Infinity
I9,2,5050,5050,Infinity
N8,3,0,5050,Infinity
I9,2,5050,5050,Infinity
N9,3,5,5050,Infinity
I9,2,5050,5050,Infinity
N10,3,6,5050,Infinity
I9,2,5050,5050,Infinity
N12,3,5,5050,Infinity
I9,2,5050,5050,Infinity
N13,3,501,5050,Infinity
I9,2,5050,5050,Infinity
N14,3,5,5050,Infinity
I9,2,5050,5050,Infinity
N15,3,5000,5050,Infinity
I9,2,5050,5050,Infinity
O8,3,0,5050,Infinity
I9,2,5050,5050,Infinity
O11,3,6,5050,Infinity
I9,2,5050,5050,Infinity
O12,3,1,5050,Infinity
I9,2,5050,5050,Infinity
P8,3,0,5050,Infinity
I9,2,5050,5050,Infinity
P9,3,10,5050,Infinity
I9,2,5050,5050,Infinity
P10,3,5,5050,Infinity
I9,2,5050,5050,Infinity
P11,3,5,5050,Infinity
I9,2,5050,5050,Infinity
J10,1,5050,949,5050
I10,2,-Infinity,949,5050
H9,3,0,949,5050
I10,2,0,949,5050
H10,3,0,949,5050
I10,2,0,949,5050
H11,3,0,949,5050
I10,2,0,949,5050
I9,3,1,949,5050
I10,2,1,949,5050
I11,3,10,949,5050
I10,2,10,949,5050
I12,3,10,949,5050
I10,2,10,949,5050
I13,3,1,949,5050
I10,2,10,949,5050
J9,3,505,949,5050
I10,2,505,949,5050
J11,3,1050,949,5050
I10,2,1050,1050,5050
J13,3,6,1050,5050
I10,2,1050,1050,5050
K8,3,1,1050,5050
I10,2,1050,1050,5050
K9,3,10,1050,5050
I10,2,1050,1050,5050
K13,3,11,1050,5050
I10,2,1050,1050,5050
K14,3,1,1050,5050
I10,2,1050,1050,5050
K15,3,0,1050,5050
I10,2,1050,1050,5050
K16,3,0,1050,5050
I10,2,1050,1050,5050
L8,3,5,1050,5050
I10,2,1050,1050,5050
L10,3,1,1050,5050
I10,2,1050,1050,5050
L14,3,5,1050,5050
I10,2,1050,1050,5050
L16,3,0,1050,5050
I10,2,1050,1050,5050
M8,3,1,1050,5050
I10,2,1050,1050,5050
M9,3,5,1050,5050
I10,2,1050,1050,5050
M11,3,1,1050,5050
I10,2,1050,1050,5050
M13,3,6,1050,5050
I10,2,1050,1050,5050
M15,3,5,1050,5050
I10,2,1050,1050,5050
M16,3,0,1050,5050
I10,2,1050,1050,5050
N8,3,0,1050,5050
I10,2,1050,1050,5050
N9,3,5,1050,5050
I10,2,1050,1050,5050
N10,3,6,1050,5050
I10,2,1050,1050,5050
N12,3,5,1050,5050
I10,2,1050,1050,5050
N13,3,501,1050,5050
I10,2,1050,1050,5050
N14,3,5,1050,5050
I10,2,1050,1050,5050
N15,3,5000,1050,5050
I10,2,5000,5000,5050
O8,3,0,5000,5050
I10,2,5000,5000,5050
O11,3,6,5000,5050
I10,2,5000,5000,5050
O12,3,1,5000,5050
I10,2,5000,5000,5050
P8,3,0,5000,5050
I10,2,5000,5000,5050
P9,3,10,5000,5050
I10,2,5000,5000,5050
P10,3,5,5000,5050
I10,2,5000,5000,5050
P11,3,5,5000,5050
I10,2,5000,5000,5050
J10,1,5000,949,5000
I11,2,-Infinity,949,5000
H10,3,0,949,5000
I11,2,0,949,5000
H11,3,0,949,5000
I11,2,0,949,5000
H12,3,0,949,5000
I11,2,0,949,5000
I9,3,1,949,5000
I11,2,1,949,5000
I10,3,1,949,5000
I11,2,1,949,5000
I12,3,10,949,5000
I11,2,10,949,5000
I13,3,1,949,5000
I11,2,10,949,5000
J9,3,505,949,5000
I11,2,505,949,5000
J11,3,5050,949,5000
I11,2,5050,949,5000
J10,1,5000,949,5000
I12,2,-Infinity,949,5000
H11,3,0,949,5000
I12,2,0,949,5000
H12,3,0,949,5000
I12,2,0,949,5000
H13,3,0,949,5000
I12,2,0,949,5000
I9,3,1,949,5000
I12,2,1,949,5000
I10,3,1,949,5000
I12,2,1,949,5000
I11,3,10,949,5000
I12,2,10,949,5000
I13,3,1,949,5000
I12,2,10,949,5000
J9,3,505,949,5000
I12,2,505,949,5000
J11,3,5050,949,5000
I12,2,5050,949,5000
J10,1,5000,949,5000
I13,2,-Infinity,949,5000
H12,3,0,949,5000
I13,2,0,949,5000
H13,3,0,949,5000
I13,2,0,949,5000
H14,3,0,949,5000
I13,2,0,949,5000
I9,3,1,949,5000
I13,2,1,949,5000
I10,3,1,949,5000
I13,2,1,949,5000
I11,3,10,949,5000
I13,2,10,949,5000
I12,3,10,949,5000
I13,2,10,949,5000
I14,3,0,949,5000
I13,2,10,949,5000
J9,3,505,949,5000
I13,2,505,949,5000
J11,3,5050,949,5000
I13,2,5050,949,5000
J10,1,5000,949,5000
J9,2,-Infinity,949,5000
I8,3,-5000,949,5000
J9,2,-5000,949,5000
I9,3,-4999,949,5000
J9,2,-4999,949,5000
I10,3,-4999,949,5000
J9,2,-4999,949,5000
I11,3,-4990,949,5000
J9,2,-4990,949,5000
I12,3,-4990,949,5000
J9,2,-4990,949,5000
I13,3,-4999,949,5000
J9,2,-4990,949,5000
J8,3,-5000,949,5000
J9,2,-4990,949,5000
J11,3,10,949,5000
J9,2,10,949,5000
J13,3,-4994,949,5000
J9,2,10,949,5000
K8,3,-4999,949,5000
J9,2,10,949,5000
K9,3,-4994,949,5000
J9,2,10,949,5000
K13,3,-4989,949,5000
J9,2,10,949,5000
K14,3,-4999,949,5000
J9,2,10,949,5000
K15,3,-5000,949,5000
J9,2,10,949,5000
K16,3,-5000,949,5000
J9,2,10,949,5000
L8,3,-4995,949,5000
J9,2,10,949,5000
L10,3,-4999,949,5000
J9,2,10,949,5000
L14,3,-4995,949,5000
J9,2,10,949,5000
L16,3,-5000,949,5000
J9,2,10,949,5000
M8,3,-4999,949,5000
J9,2,10,949,5000
M9,3,-4995,949,5000
J9,2,10,949,5000
M11,3,-4999,949,5000
J9,2,10,949,5000
M13,3,-4994,949,5000
J9,2,10,949,5000
M15,3,-4995,949,5000
J9,2,10,949,5000
M16,3,-5000,949,5000
J9,2,10,949,5000
N8,3,-5000,949,5000
J9,2,10,949,5000
N9,3,-4995,949,5000
J9,2,10,949,5000
N10,3,-4994,949,5000
J9,2,10,949,5000
N12,3,-4995,949,5000
J9,2,10,949,5000
N13,3,-4999,949,5000
J9,2,10,949,5000
N14,3,-4995,949,5000
J9,2,10,949,5000
N15,3,0,949,5000
J9,2,10,949,5000
O8,3,-5000,949,5000
J9,2,10,949,5000
O11,3,-4994,949,5000
J9,2,10,949,5000
O12,3,-4999,949,5000
J9,2,10,949,5000
P8,3,-5000,949,5000
J9,2,10,949,5000
P9,3,-4990,949,5000
J9,2,10,949,5000
P10,3,-4995,949,5000
J9,2,10,949,5000
P11,3,-4995,949,5000
J9,2,10,949,5000
J10,1,10,949,5000
root,0,949,949,Infinity
J11,1,Infinity,949,Infinity
I10,2,-Infinity,949,Infinity
H9,3,5005,949,Infinity
I10,2,5005,5005,Infinity
H10,3,5005,5005,Infinity
I10,2,5005,5005,Infinity
H11,3,5005,5005,Infinity
I10,2,5005,5005,Infinity
I9,3,5005,5005,Infinity
I10,2,5005,5005,Infinity
I11,3,5011,5005,Infinity
I10,2,5011,5011,Infinity
I12,3,5016,5011,Infinity
I10,2,5016,5016,Infinity
I13,3,5006,5016,Infinity
I10,2,5016,5016,Infinity
J9,3,5505,5016,Infinity
I10,2,5505,5505,Infinity
J10,3,5055,5505,Infinity
I10,2,5505,5505,Infinity
J13,3,5056,5505,Infinity
I10,2,5505,5505,Infinity
K8,3,5006,5505,Infinity
I10,2,5505,5505,Infinity
K9,3,5010,5505,Infinity
I10,2,5505,5505,Infinity
K13,3,5016,5505,Infinity
I10,2,5505,5505,Infinity
K14,3,5006,5505,Infinity
I10,2,5505,5505,Infinity
K15,3,5005,5505,Infinity
I10,2,5505,5505,Infinity
K16,3,5005,5505,Infinity
I10,2,5505,5505,Infinity
L8,3,5010,5505,Infinity
I10,2,5505,5505,Infinity
L10,3,5006,5505,Infinity
I10,2,5505,5505,Infinity
L14,3,5010,5505,Infinity
I10,2,5505,5505,Infinity
L16,3,5005,5505,Infinity
I10,2,5505,5505,Infinity
M8,3,5006,5505,Infinity
I10,2,5505,5505,Infinity
M9,3,5010,5505,Infinity
I10,2,5505,5505,Infinity
M11,3,5006,5505,Infinity
I10,2,5505,5505,Infinity
M13,3,5011,5505,Infinity
I10,2,5505,5505,Infinity
M15,3,5010,5505,Infinity
I10,2,5505,5505,Infinity
M16,3,5005,5505,Infinity
I10,2,5505,5505,Infinity
N8,3,5005,5505,Infinity
I10,2,5505,5505,Infinity
N9,3,5010,5505,Infinity
I10,2,5505,5505,Infinity
N10,3,5011,5505,Infinity
I10,2,5505,5505,Infinity
N12,3,5010,5505,Infinity
I10,2,5505,5505,Infinity
N13,3,5506,5505,Infinity
I10,2,5506,5506,Infinity
N14,3,5010,5506,Infinity
I10,2,5506,5506,Infinity
N15,3,55005,5506,Infinity
I10,2,55005,55005,Infinity
O8,3,5005,55005,Infinity
I10,2,55005,55005,Infinity
O11,3,5011,55005,Infinity
I10,2,55005,55005,Infinity
O12,3,5006,55005,Infinity
I10,2,55005,55005,Infinity
P8,3,5005,55005,Infinity
I10,2,55005,55005,Infinity
P9,3,5015,55005,Infinity
I10,2,55005,55005,Infinity
P10,3,5010,55005,Infinity
I10,2,55005,55005,Infinity
P11,3,5010,55005,Infinity
I10,2,55005,55005,Infinity
J11,1,55005,949,55005
I11,2,-Infinity,949,55005
H10,3,5005,949,55005
I11,2,5005,5005,55005
H11,3,5005,5005,55005
I11,2,5005,5005,55005
H12,3,5005,5005,55005
I11,2,5005,5005,55005
I10,3,55005,5005,55005
I11,2,55005,5005,55005
J11,1,55005,949,55005
I12,2,-Infinity,949,55005
H11,3,5005,949,55005
I12,2,5005,5005,55005
H12,3,5005,5005,55005
I12,2,5005,5005,55005
H13,3,5005,5005,55005
I12,2,5005,5005,55005
I10,3,55005,5005,55005
I12,2,55005,5005,55005
J11,1,55005,949,55005
I13,2,-Infinity,949,55005
H12,3,5005,949,55005
I13,2,5005,5005,55005
H13,3,5005,5005,55005
I13,2,5005,5005,55005
H14,3,5005,5005,55005
I13,2,5005,5005,55005
I10,3,55005,5005,55005
I13,2,55005,5005,55005
J11,1,55005,949,55005
J9,2,-Infinity,949,55005
I8,3,5,949,55005
J9,2,5,949,55005
I9,3,5,949,55005
J9,2,5,949,55005
I10,3,50005,949,55005
J9,2,50005,50005,55005
I11,3,11,50005,55005
J9,2,50005,50005,55005
I12,3,16,50005,55005
J9,2,50005,50005,55005
I13,3,6,50005,55005
J9,2,50005,50005,55005
J8,3,5,50005,55005
J9,2,50005,50005,55005
J10,3,15,50005,55005
J9,2,50005,50005,55005
J13,3,56,50005,55005
J9,2,50005,50005,55005
K8,3,6,50005,55005
J9,2,50005,50005,55005
K9,3,6,50005,55005
J9,2,50005,50005,55005
K13,3,16,50005,55005
J9,2,50005,50005,55005
K14,3,6,50005,55005
J9,2,50005,50005,55005
K15,3,5,50005,55005
J9,2,50005,50005,55005
K16,3,5,50005,55005
J9,2,50005,50005,55005
L8,3,10,50005,55005
J9,2,50005,50005,55005
L10,3,6,50005,55005
J9,2,50005,50005,55005
L14,3,10,50005,55005
J9,2,50005,50005,55005
L16,3,5,50005,55005
J9,2,50005,50005,55005
M8,3,6,50005,55005
J9,2,50005,50005,55005
M9,3,10,50005,55005
J9,2,50005,50005,55005
M11,3,6,50005,55005
J9,2,50005,50005,55005
M13,3,11,50005,55005
J9,2,50005,50005,55005
M15,3,10,50005,55005
J9,2,50005,50005,55005
M16,3,5,50005,55005
J9,2,50005,50005,55005
N8,3,5,50005,55005
J9,2,50005,50005,55005
N9,3,10,50005,55005
J9,2,50005,50005,55005
N10,3,11,50005,55005
J9,2,50005,50005,55005
N12,3,10,50005,55005
J9,2,50005,50005,55005
N13,3,6,50005,55005
J9,2,50005,50005,55005
N14,3,10,50005,55005
J9,2,50005,50005,55005
N15,3,50005,50005,55005
J9,2,50005,50005,55005
O8,3,5,50005,55005
J9,2,50005,50005,55005
O11,3,11,50005,55005
J9,2,50005,50005,55005
O12,3,6,50005,55005
J9,2,50005,50005,55005
P8,3,5,50005,55005
J9,2,50005,50005,55005
P9,3,15,50005,55005
J9,2,50005,50005,55005
P10,3,10,50005,55005
J9,2,50005,50005,55005
P11,3,10,50005,55005
J9,2,50005,50005,55005
J11,1,50005,949,50005
J10,2,-Infinity,949,50005
I9,3,5450,949,50005
J10,2,5450,5450,50005
I10,3,54950,5450,50005
J10,2,54950,5450,50005
J11,1,50005,949,50005
J13,2,-Infinity,949,50005
I10,3,55005,949,50005
J13,2,55005,949,50005
J11,1,50005,949,50005
K8,2,-Infinity,949,50005
I10,3,55005,949,50005
K8,2,55005,949,50005
J11,1,50005,949,50005
K9,2,-Infinity,949,50005
I10,3,54995,949,50005
K9,2,54995,949,50005
J11,1,50005,949,50005
K13,2,-Infinity,949,50005
I10,3,55000,949,50005
K13,2,55000,949,50005
J11,1,50005,949,50005
K14,2,-Infinity,949,50005
I10,3,55000,949,50005
K14,2,55000,949,50005
J11,1,50005,949,50005
K15,2,-Infinity,949,50005
I10,3,55000,949,50005
K15,2,55000,949,50005
J11,1,50005,949,50005
K16,2,-Infinity,949,50005
I10,3,55004,949,50005
K16,2,55004,949,50005
J11,1,50005,949,50005
L8,2,-Infinity,949,50005
I10,3,55005,949,50005
L8,2,55005,949,50005
J11,1,50005,949,50005
L10,2,-Infinity,949,50005
I10,3,54954,949,50005
L10,2,54954,949,50005
J11,1,50005,949,50005
L14,2,-Infinity,949,50005
I10,3,55004,949,50005
L14,2,55004,949,50005
J11,1,50005,949,50005
L16,2,-Infinity,949,50005
I10,3,55000,949,50005
L16,2,55000,949,50005
J11,1,50005,949,50005
M8,2,-Infinity,949,50005
I10,3,55005,949,50005
M8,2,55005,949,50005
J11,1,50005,949,50005
M9,2,-Infinity,949,50005
I10,3,55000,949,50005
M9,2,55000,949,50005
J11,1,50005,949,50005
M11,2,-Infinity,949,50005
I10,3,54950,949,50005
M11,2,54950,949,50005
J11,1,50005,949,50005
M13,2,-Infinity,949,50005
I10,3,54954,949,50005
M13,2,54954,949,50005
J11,1,50005,949,50005
M15,2,-Infinity,949,50005
I10,3,55000,949,50005
M15,2,55000,949,50005
