Move,Depth,Value,Alpha,Beta
E6,2,12,12,Infinity
H11,3,56,12,Infinity
E6,2,56,56,Infinity
H12,3,16,56,Infinity
E6,2,56,56,Infinity
I5,3,6,56,Infinity
E6,2,56,56,Infinity
I6,3,6,56,Infinity
E6,2,56,56,Infinity
I7,3,11,56,Infinity
E6,2,56,56,Infinity
I8,3,12,56,Infinity
E6,2,56,56,Infinity
I10,3,22,56,Infinity
E6,2,56,56,Infinity
I12,3,16,56,Infinity
E6,2,56,56,Infinity
J7,3,6,56,Infinity
E6,2,56,56,Infinity
J12,3,1011,56,Infinity
E6,2,1011,1011,Infinity
K7,3,6,1011,Infinity
E6,2,1011,1011,Infinity
K8,3,11,1011,Infinity
E6,2,1011,1011,Infinity
K10,3,21,1011,Infinity
E6,2,1011,1011,Infinity
K11,3,57,1011,Infinity
E6,2,1011,1011,Infinity
K12,3,11,1011,Infinity
E6,2,1011,1011,Infinity
L8,3,6,1011,Infinity
E6,2,1011,1011,Infinity
L9,3,6,1011,Infinity
E6,2,1011,1011,Infinity
L10,3,6,1011,Infinity
E6,2,1011,1011,Infinity
I11,1,1011,-45,1011
E7,2,-Infinity,-45,1011
D6,3,6,-45,1011
E7,2,6,6,1011
D7,3,6,6,1011
E7,2,6,6,1011
D8,3,6,6,1011
E7,2,6,6,1011
E6,3,11,6,1011
E7,2,11,11,1011
E8,3,11,11,1011
E7,2,11,11,1011
F6,3,11,11,1011
E7,2,11,11,1011
F8,3,11,11,1011
E7,2,11,11,1011
G5,3,6,11,1011
E7,2,11,11,1011
G6,3,11,11,1011
E7,2,11,11,1011
G8,3,16,11,1011
E7,2,16,16,1011
G9,3,11,16,1011
E7,2,16,16,1011
H5,3,6,16,1011
E7,2,16,16,1011
H7,3,7,16,1011
E7,2,16,16,1011
H9,3,11,16,1011
E7,2,16,16,1011
H10,3,11,16,1011
E7,2,16,16,1011
H11,3,56,16,1011
E7,2,56,56,1011
H12,3,16,56,1011
E7,2,56,56,1011
I5,3,6,56,1011
E7,2,56,56,1011
I6,3,6,56,1011
E7,2,56,56,1011
I7,3,11,56,1011
E7,2,56,56,1011
I8,3,12,56,1011
E7,2,56,56,1011
I10,3,22,56,1011
E7,2,56,56,1011
I12,3,16,56,1011
E7,2,56,56,1011
J7,3,6,56,1011
E7,2,56,56,1011
J12,3,1011,56,1011
E7,2,1011,56,1011
I11,1,1011,-45,1011
E8,2,-Infinity,-45,1011
D7,3,6,-45,1011
E8,2,6,6,1011
D8,3,6,6,1011
E8,2,6,6,1011
D9,3,6,6,1011
E8,2,6,6,1011
E6,3,11,6,1011
E8,2,11,11,1011
E7,3,7,11,1011
E8,2,11,11,1011
E9,3,6,11,1011
E8,2,11,11,1011
F6,3,11,11,1011
E8,2,11,11,1011
F8,3,11,11,1011
E8,2,11,11,1011
F9,3,6,11,1011
E8,2,11,11,1011
G5,3,6,11,1011
E8,2,11,11,1011
G6,3,7,11,1011
E8,2,11,11,1011
G8,3,16,11,1011
E8,2,16,16,1011
G9,3,11,16,1011
E8,2,16,16,1011
H5,3,6,16,1011
E8,2,16,16,1011
H7,3,7,16,1011
E8,2,16,16,1011
H9,3,11,16,1011
E8,2,16,16,1011
H10,3,11,16,1011
E8,2,16,16,1011
H11,3,56,16,1011
E8,2,56,56,1011
H12,3,16,56,1011
E8,2,56,56,1011
I5,3,6,56,1011
E8,2,56,56,1011
I6,3,6,56,1011
E8,2,56,56,1011
I7,3,11,56,1011
E8,2,56,56,1011
I8,3,12,56,1011
E8,2,56,56,1011
I10,3,22,56,1011
E8,2,56,56,1011
I12,3,16,56,1011
E8,2,56,56,1011
J7,3,6,56,1011
E8,2,56,56,1011
J12,3,1011,56,1011
E8,2,1011,56,1011
I11,1,1011,-45,1011
F6,2,-Infinity,-45,1011
E5,3,5,-45,1011
F6,2,5,5,1011
E6,3,10,5,1011
F6,2,10,10,1011
E7,3,6,10,1011
F6,2,10,10,1011
E8,3,10,10,1011
F6,2,10,10,1011
F5,3,5,10,1011
F6,2,10,10,1011
F8,3,6,10,1011
F6,2,10,10,1011
G5,3,5,10,1011
F6,2,10,10,1011
G6,3,10,10,1011
F6,2,10,10,1011
G8,3,15,10,1011
F6,2,15,15,1011
G9,3,10,15,1011
F6,2,15,15,1011
H5,3,5,15,1011
F6,2,15,15,1011
H7,3,6,15,1011
F6,2,15,15,1011
H9,3,10,15,1011
F6,2,15,15,1011
H10,3,10,15,1011
F6,2,15,15,1011
H11,3,55,15,1011
F6,2,55,55,1011
H12,3,15,55,1011
F6,2,55,55,1011
I5,3,5,55,1011
F6,2,55,55,1011
I6,3,5,55,1011
F6,2,55,55,1011
I7,3,10,55,1011
F6,2,55,55,1011
I8,3,11,55,1011
F6,2,55,55,1011
I10,3,21,55,1011
F6,2,55,55,1011
I12,3,15,55,1011
F6,2,55,55,1011
J7,3,5,55,1011
F6,2,55,55,1011
J12,3,1010,55,1011
F6,2,1010,1010,1011
K7,3,5,1010,1011
F6,2,1010,1010,1011
K8,3,10,1010,1011
F6,2,1010,1010,1011
K10,3,20,1010,1011
F6,2,1010,1010,1011
K11,3,56,1010,1011
F6,2,1010,1010,1011
K12,3,10,1010,1011
F6,2,1010,1010,1011
L8,3,5,1010,1011
F6,2,1010,1010,1011
L9,3,5,1010,1011
F6,2,1010,1010,1011
L10,3,5,1010,1011
F6,2,1010,1010,1011
I11,1,1010,-45,1010
F8,2,-Infinity,-45,1010
E6,3,-39,-45,1010
F8,2,-39,-39,1010
E7,3,-43,-39,1010
F8,2,-39,-39,1010
E8,3,-39,-39,1010
F8,2,-39,-39,1010
E9,3,456,-39,1010
F8,2,456,456,1010
F6,3,-43,456,1010
F8,2,456,456,1010
F9,3,-44,456,1010
F8,2,456,456,1010
G5,3,-44,456,1010
F8,2,456,456,1010
G6,3,-39,456,1010
F8,2,456,456,1010
G8,3,-38,456,1010
F8,2,456,456,1010
G9,3,-39,456,1010
F8,2,456,456,1010
H5,3,-44,456,1010
F8,2,456,456,1010
H7,3,-43,456,1010
F8,2,456,456,1010
H9,3,-39,456,1010
F8,2,456,456,1010
H10,3,-39,456,1010
F8,2,456,456,1010
H11,3,6,456,1010
F8,2,456,456,1010
H12,3,-34,456,1010
F8,2,456,456,1010
I5,3,456,456,1010
F8,2,456,456,1010
I6,3,-44,456,1010
F8,2,456,456,1010
I7,3,-39,456,1010
F8,2,456,456,1010
I8,3,-38,456,1010
F8,2,456,456,1010
I10,3,-28,456,1010
F8,2,456,456,1010
I12,3,-34,456,1010
F8,2,456,456,1010
J7,3,-44,456,1010
F8,2,456,456,1010
J12,3,961,456,1010
F8,2,961,961,1010
K7,3,-44,961,1010
F8,2,961,961,1010
K8,3,-39,961,1010
F8,2,961,961,1010
K10,3,-29,961,1010
F8,2,961,961,1010
K11,3,7,961,1010
F8,2,961,961,1010
K12,3,-39,961,1010
F8,2,961,961,1010
L8,3,-44,961,1010
F8,2,961,961,1010
L9,3,-44,961,1010
F8,2,961,961,1010
L10,3,-44,961,1010
F8,2,961,961,1010
I11,1,961,-45,961
G5,2,-Infinity,-45,961
E6,3,6,-45,961
G5,2,6,6,961
E7,3,2,6,961
G5,2,6,6,961
E8,3,6,6,961
G5,2,6,6,961
F4,3,1,6,961
G5,2,6,6,961
F5,3,1,6,961
G5,2,6,6,961
F6,3,6,6,961
G5,2,6,6,961
F8,3,6,6,961
G5,2,6,6,961
G4,3,1,6,961
G5,2,6,6,961
G6,3,6,6,961
G5,2,6,6,961
G8,3,11,6,961
G5,2,11,11,961
G9,3,6,11,961
G5,2,11,11,961
H4,3,1,11,961
G5,2,11,11,961
H5,3,1,11,961
G5,2,11,11,961
H7,3,2,11,961
G5,2,11,11,961
H9,3,6,11,961
G5,2,11,11,961
H10,3,6,11,961
G5,2,11,11,961
H11,3,51,11,961
G5,2,51,51,961
H12,3,11,51,961
G5,2,51,51,961
I5,3,1,51,961
G5,2,51,51,961
I6,3,1,51,961
G5,2,51,51,961
I7,3,6,51,961
G5,2,51,51,961
I8,3,7,51,961
G5,2,51,51,961
I10,3,17,51,961
G5,2,51,51,961
I12,3,11,51,961
G5,2,51,51,961
J7,3,1,51,961
G5,2,51,51,961
J12,3,1006,51,961
G5,2,1006,51,961
I11,1,961,-45,961
G6,2,-Infinity,-45,961
E6,3,1,-45,961
G6,2,1,1,961
E7,3,-3,1,961
G6,2,1,1,961
E8,3,-3,1,961
G6,2,1,1,961
F5,3,-4,1,961
G6,2,1,1,961
F6,3,1,1,961
G6,2,1,1,961
F8,3,1,1,961
G6,2,1,1,961
G5,3,-4,1,961
G6,2,1,1,961
G8,3,6,1,961
G6,2,6,6,961
G9,3,1,6,961
G6,2,6,6,961
H5,3,-4,6,961
G6,2,6,6,961
H7,3,-3,6,961
G6,2,6,6,961
H9,3,1,6,961
G6,2,6,6,961
H10,3,1,6,961
G6,2,6,6,961
H11,3,46,6,961
G6,2,46,46,961
H12,3,6,46,961
G6,2,46,46,961
I5,3,-4,46,961
G6,2,46,46,961
I6,3,-4,46,961
G6,2,46,46,961
I7,3,1,46,961
G6,2,46,46,961
I8,3,2,46,961
G6,2,46,46,961
I10,3,12,46,961
G6,2,46,46,961
I12,3,6,46,961
G6,2,46,46,961
J7,3,-4,46,961
G6,2,46,46,961
J12,3,1001,46,961
G6,2,1001,46,961
I11,1,961,-45,961
G8,2,-Infinity,-45,961
E6,3,2,-45,961
G8,2,2,2,961
E7,3,2,2,961
G8,2,2,2,961
E8,3,6,2,961
G8,2,6,6,961
F6,3,6,6,961
G8,2,6,6,961
F8,3,6,6,961
G8,2,6,6,961
F9,3,1,6,961
G8,2,6,6,961
G5,3,1,6,961
G8,2,6,6,961
G6,3,6,6,961
G8,2,6,6,961
G9,3,6,6,961
G8,2,6,6,961
H5,3,1,6,961
G8,2,6,6,961
H7,3,2,6,961
G8,2,6,6,961
H9,3,6,6,961
G8,2,6,6,961
H10,3,6,6,961
G8,2,6,6,961
H11,3,51,6,961
G8,2,51,51,961
H12,3,11,51,961
G8,2,51,51,961
I5,3,1,51,961
G8,2,51,51,961
I6,3,1,51,961
G8,2,51,51,961
I7,3,6,51,961
G8,2,51,51,961
I8,3,6,51,961
G8,2,51,51,961
I10,3,17,51,961
G8,2,51,51,961
I12,3,11,51,961
G8,2,51,51,961
J7,3,1,51,961
G8,2,51,51,961
J12,3,1006,51,961
G8,2,1006,51,961
I11,1,961,-45,961
G9,2,-Infinity,-45,961
E6,3,11,-45,961
G9,2,11,11,961
E7,3,7,11,961
G9,2,11,11,961
E8,3,11,11,961
G9,2,11,11,961
F6,3,11,11,961
G9,2,11,11,961
F8,3,11,11,961
G9,2,11,11,961
F9,3,6,11,961
G9,2,11,11,961
F10,3,6,11,961
G9,2,11,11,961
G5,3,6,11,961
G9,2,11,11,961
G6,3,11,11,961
G9,2,11,11,961
G8,3,16,11,961
G9,2,16,16,961
G10,3,6,16,961
G9,2,16,16,961
H5,3,6,16,961
G9,2,16,16,961
H7,3,7,16,961
G9,2,16,16,961
H9,3,11,16,961
G9,2,16,16,961
H10,3,7,16,961
G9,2,16,16,961
H11,3,56,16,961
G9,2,56,56,961
H12,3,16,56,961
G9,2,56,56,961
I5,3,6,56,961
G9,2,56,56,961
I6,3,6,56,961
G9,2,56,56,961
I7,3,7,56,961
G9,2,56,56,961
I8,3,12,56,961
G9,2,56,56,961
I10,3,22,56,961
G9,2,56,56,961
I12,3,16,56,961
G9,2,56,56,961
J7,3,6,56,961
G9,2,56,56,961
J12,3,1011,56,961
G9,2,1011,56,961
I11,1,961,-45,961
H5,2,-Infinity,-45,961
E6,3,6,-45,961
H5,2,6,6,961
E7,3,2,6,961
H5,2,6,6,961
E8,3,6,6,961
H5,2,6,6,961
F6,3,6,6,961
H5,2,6,6,961
F8,3,6,6,961
H5,2,6,6,961
G4,3,1,6,961
H5,2,6,6,961
G5,3,1,6,961
H5,2,6,6,961
G6,3,2,6,961
H5,2,6,6,961
G8,3,11,6,961
H5,2,11,11,961
G9,3,6,11,961
H5,2,11,11,961
H4,3,1,11,961
H5,2,11,11,961
H7,3,2,11,961
H5,2,11,11,961
H9,3,6,11,961
H5,2,11,11,961
H10,3,6,11,961
H5,2,11,11,961
H11,3,51,11,961
H5,2,51,51,961
H12,3,11,51,961
H5,2,51,51,961
I4,3,1,51,961
H5,2,51,51,961
I5,3,1,51,961
H5,2,51,51,961
I6,3,1,51,961
H5,2,51,51,961
I7,3,6,51,961
H5,2,51,51,961
I8,3,7,51,961
H5,2,51,51,961
I10,3,17,51,961
H5,2,51,51,961
I12,3,11,51,961
H5,2,51,51,961
J7,3,1,51,961
H5,2,51,51,961
J12,3,1006,51,961
H5,2,1006,51,961
I11,1,961,-45,961
H7,2,-Infinity,-45,961
E6,3,9,-45,961
H7,2,9,9,961
E7,3,5,9,961
H7,2,9,9,961
E8,3,9,9,961
H7,2,9,9,961
F6,3,9,9,961
H7,2,9,9,961
F8,3,9,9,961
H7,2,9,9,961
G5,3,4,9,961
H7,2,9,9,961
G6,3,9,9,961
H7,2,9,9,961
G8,3,14,9,961
H7,2,14,14,961
G9,3,9,14,961
H7,2,14,14,961
H5,3,4,14,961
H7,2,14,14,961
H9,3,5,14,961
H7,2,14,14,961
H10,3,9,14,961
H7,2,14,14,961
H11,3,54,14,961
H7,2,54,54,961
H12,3,14,54,961
H7,2,54,54,961
I5,3,4,54,961
H7,2,54,54,961
I6,3,4,54,961
H7,2,54,54,961
I7,3,9,54,961
H7,2,54,54,961
I8,3,6,54,961
H7,2,54,54,961
I10,3,20,54,961
H7,2,54,54,961
I12,3,14,54,961
H7,2,54,54,961
J7,3,4,54,961
H7,2,54,54,961
J12,3,1009,54,961
H7,2,1009,54,961
I11,1,961,-45,961
H9,2,-Infinity,-45,961
E6,3,10,-45,961
H9,2,10,10,961
E7,3,6,10,961
H9,2,10,10,961
E8,3,10,10,961
H9,2,10,10,961
F6,3,10,10,961
H9,2,10,10,961
F8,3,10,10,961
H9,2,10,10,961
G5,3,5,10,961
H9,2,10,10,961
G6,3,10,10,961
H9,2,10,10,961
G8,3,11,10,961
H9,2,11,11,961
G9,3,10,11,961
H9,2,11,11,961
G10,3,5,11,961
H9,2,11,11,961
H5,3,5,11,961
H9,2,11,11,961
H7,3,5,11,961
H9,2,11,11,961
H10,3,10,11,961
H9,2,11,11,961
H11,3,55,11,961
H9,2,55,55,961
H12,3,15,55,961
H9,2,55,55,961
I5,3,5,55,961
H9,2,55,55,961
I6,3,5,55,961
H9,2,55,55,961
I7,3,10,55,961
H9,2,55,55,961
I8,3,11,55,961
H9,2,55,55,961
I10,3,17,55,961
H9,2,55,55,961
I12,3,15,55,961
H9,2,55,55,961
J7,3,5,55,961
H9,2,55,55,961
J12,3,1010,55,961
H9,2,1010,55,961
I11,1,961,-45,961
H10,2,-Infinity,-45,961
E6,3,-39,-45,961
H10,2,-39,-39,961
E7,3,-43,-39,961
H10,2,-39,-39,961
E8,3,-39,-39,961
H10,2,-39,-39,961
F6,3,-39,-39,961
H10,2,-39,-39,961
F8,3,-39,-39,961
H10,2,-39,-39,961
G5,3,-44,-39,961
H10,2,-39,-39,961
G6,3,-39,-39,961
H10,2,-39,-39,961
G8,3,-34,-39,961
H10,2,-34,-34,961
G9,3,-39,-34,961
H10,2,-34,-34,961
G10,3,-44,-34,961
H10,2,-34,-34,961
G11,3,456,-34,961
H10,2,456,456,961
H5,3,-44,456,961
H10,2,456,456,961
H7,3,-43,456,961
H10,2,456,456,961
H9,3,-43,456,961
H10,2,456,456,961
H11,3,6,456,961
H10,2,456,456,961
H12,3,-34,456,961
H10,2,456,456,961
I5,3,-44,456,961
H10,2,456,456,961
I6,3,-44,456,961
H10,2,456,456,961
I7,3,-39,456,961
H10,2,456,456,961
I8,3,-38,456,961
H10,2,456,456,961
I10,3,-32,456,961
H10,2,456,456,961
I12,3,-34,456,961
H10,2,456,456,961
J7,3,-44,456,961
H10,2,456,456,961
J12,3,957,456,961
H10,2,957,957,961
K7,3,456,957,961
H10,2,957,957,961
K8,3,-39,957,961
H10,2,957,957,961
K10,3,-29,957,961
H10,2,957,957,961
K11,3,7,957,961
H10,2,957,957,961
K12,3,-39,957,961
H10,2,957,957,961
L8,3,-44,957,961
H10,2,957,957,961
L9,3,-44,957,961
H10,2,957,957,961
L10,3,-44,957,961
H10,2,957,957,961
I11,1,957,-45,957
H11,2,-Infinity,-45,957
E6,3,11,-45,957
H11,2,11,11,957
E7,3,7,11,957
H11,2,11,11,957
E8,3,11,11,957
H11,2,11,11,957
F6,3,11,11,957
H11,2,11,11,957
F8,3,11,11,957
H11,2,11,11,957
G5,3,6,11,957
H11,2,11,11,957
G6,3,11,11,957
H11,2,11,11,957
G8,3,16,11,957
H11,2,16,16,957
G9,3,11,16,957
H11,2,16,16,957
G10,3,6,16,957
H11,2,16,16,957
G11,3,6,16,957
H11,2,16,16,957
G12,3,6,16,957
H11,2,16,16,957
H5,3,6,16,957
H11,2,16,16,957
H7,3,7,16,957
H11,2,16,16,957
H9,3,11,16,957
H11,2,16,16,957
H10,3,11,16,957
H11,2,16,16,957
H12,3,16,16,957
H11,2,16,16,957
I5,3,6,16,957
H11,2,16,16,957
I6,3,6,16,957
H11,2,16,16,957
I7,3,11,16,957
H11,2,16,16,957
I8,3,12,16,957
H11,2,16,16,957
I10,3,18,16,957
H11,2,18,18,957
I12,3,16,18,957
H11,2,18,18,957
J7,3,6,18,957
H11,2,18,18,957
J12,3,1011,18,957
H11,2,1011,18,957
I11,1,957,-45,957
H12,2,-Infinity,-45,957
E6,3,11,-45,957
H12,2,11,11,957
E7,3,7,11,957
H12,2,11,11,957
E8,3,11,11,957
H12,2,11,11,957
F6,3,11,11,957
H12,2,11,11,957
F8,3,11,11,957
H12,2,11,11,957
G5,3,6,11,957
H12,2,11,11,957
G6,3,11,11,957
H12,2,11,11,957
G8,3,16,11,957
H12,2,16,16,957
G9,3,11,16,957
H12,2,16,16,957
G11,3,6,16,957
H12,2,16,16,957
G12,3,6,16,957
H12,2,16,16,957
G13,3,6,16,957
H12,2,16,16,957
H5,3,6,16,957
H12,2,16,16,957
H7,3,7,16,957
H12,2,16,16,957
H9,3,11,16,957
H12,2,16,16,957
H10,3,11,16,957
H12,2,16,16,957
H11,3,56,16,957
H12,2,56,56,957
H13,3,6,56,957
H12,2,56,56,957
I5,3,6,56,957
H12,2,56,56,957
I6,3,6,56,957
H12,2,56,56,957
I7,3,11,56,957
H12,2,56,56,957
I8,3,12,56,957
H12,2,56,56,957
I10,3,22,56,957
H12,2,56,56,957
I12,3,16,56,957
H12,2,56,56,957
I13,3,6,56,957
H12,2,56,56,957
J7,3,6,56,957
H12,2,56,56,957
J12,3,1011,56,957
H12,2,1011,56,957
I11,1,957,-45,957
I5,2,-Infinity,-45,957
E6,3,-39,-45,957
I5,2,-39,-39,957
E7,3,-43,-39,957
I5,2,-39,-39,957
E8,3,-39,-39,957
I5,2,-39,-39,957
F6,3,-39,-39,957
I5,2,-39,-39,957
F8,3,461,-39,957
I5,2,461,461,957
G5,3,-44,461,957
I5,2,461,461,957
G6,3,-39,461,957
I5,2,461,461,957
G8,3,-34,461,957
I5,2,461,461,957
G9,3,-39,461,957
I5,2,461,461,957
H4,3,-44,461,957
I5,2,461,461,957
H5,3,-44,461,957
I5,2,461,461,957
H7,3,-43,461,957
I5,2,461,461,957
H9,3,-39,461,957
I5,2,461,461,957
H10,3,-39,461,957
I5,2,461,461,957
H11,3,6,461,957
I5,2,461,461,957
H12,3,-34,461,957
I5,2,461,461,957
I4,3,-44,461,957
I5,2,461,461,957
I6,3,-44,461,957
I5,2,461,461,957
I7,3,-39,461,957
I5,2,461,461,957
I8,3,-38,461,957
I5,2,461,461,957
I10,3,-28,461,957
I5,2,461,461,957
I12,3,-34,461,957
I5,2,461,461,957
J4,3,456,461,957
I5,2,461,461,957
J5,3,-44,461,957
I5,2,461,461,957
J6,3,-44,461,957
I5,2,461,461,957
J7,3,-44,461,957
I5,2,461,461,957
J12,3,961,461,957
I5,2,961,461,957
I11,1,957,-45,957
I6,2,-Infinity,-45,957
E6,3,6,-45,957
I6,2,6,6,957
E7,3,2,6,957
I6,2,6,6,957
E8,3,6,6,957
I6,2,6,6,957
F6,3,6,6,957
I6,2,6,6,957
F8,3,6,6,957
I6,2,6,6,957
G5,3,1,6,957
I6,2,6,6,957
G6,3,6,6,957
I6,2,6,6,957
G8,3,11,6,957
I6,2,11,11,957
G9,3,6,11,957
I6,2,11,11,957
H5,3,1,11,957
I6,2,11,11,957
H7,3,2,11,957
I6,2,11,11,957
H9,3,6,11,957
I6,2,11,11,957
H10,3,6,11,957
I6,2,11,11,957
H11,3,51,11,957
I6,2,51,51,957
H12,3,11,51,957
I6,2,51,51,957
I5,3,1,51,957
I6,2,51,51,957
I7,3,6,51,957
I6,2,51,51,957
I8,3,7,51,957
I6,2,51,51,957
I10,3,17,51,957
I6,2,51,51,957
I12,3,11,51,957
I6,2,51,51,957
J5,3,1,51,957
I6,2,51,51,957
J6,3,1,51,957
I6,2,51,51,957
J7,3,1,51,957
I6,2,51,51,957
J12,3,1006,51,957
I6,2,1006,51,957
I11,1,957,-45,957
I7,2,-Infinity,-45,957
E6,3,-4989,-45,957
I7,2,-4989,-45,957
E7,3,-4993,-45,957
I7,2,-4989,-45,957
E8,3,-4989,-45,957
I7,2,-4989,-45,957
F6,3,-4989,-45,957
I7,2,-4989,-45,957
F8,3,-4989,-45,957
I7,2,-4989,-45,957
G5,3,-4994,-45,957
I7,2,-4989,-45,957
G6,3,-4989,-45,957
I7,2,-4989,-45,957
G8,3,-4984,-45,957
I7,2,-4984,-45,957
G9,3,-4993,-45,957
I7,2,-4984,-45,957
H5,3,-4994,-45,957
I7,2,-4984,-45,957
H7,3,-4993,-45,957
I7,2,-4984,-45,957
H9,3,-4989,-45,957
I7,2,-4984,-45,957
H10,3,-4989,-45,957
I7,2,-4984,-45,957
H11,3,-4944,-45,957
I7,2,-4944,-45,957
H12,3,-4984,-45,957
I7,2,-4944,-45,957
I5,3,-4994,-45,957
I7,2,-4944,-45,957
I6,3,-4994,-45,957
I7,2,-4944,-45,957
I8,3,-4988,-45,957
I7,2,-4944,-45,957
I10,3,-4978,-45,957
I7,2,-4944,-45,957
I12,3,-4984,-45,957
I7,2,-4944,-45,957
J6,3,-4994,-45,957
I7,2,-4944,-45,957
J7,3,-4994,-45,957
I7,2,-4944,-45,957
J12,3,-3989,-45,957
I7,2,-3989,-45,957
K7,3,-4994,-45,957
I7,2,-3989,-45,957
K8,3,-4989,-45,957
I7,2,-3989,-45,957
K10,3,-4979,-45,957
I7,2,-3989,-45,957
K11,3,-4943,-45,957
I7,2,-3989,-45,957
K12,3,-4989,-45,957
I7,2,-3989,-45,957
L8,3,-4994,-45,957
I7,2,-3989,-45,957
L9,3,-4994,-45,957
I7,2,-3989,-45,957
L10,3,-4994,-45,957
I7,2,-3989,-45,957
I11,1,-3989,-45,957
root,0,-45,-45,Infinity
I12,1,Infinity,-45,Infinity
E6,2,-Infinity,-45,Infinity
D5,3,5,-45,Infinity
E6,2,5,5,Infinity
D6,3,5,5,Infinity
E6,2,5,5,Infinity
D7,3,5,5,Infinity
E6,2,5,5,Infinity
E5,3,5,5,Infinity
E6,2,5,5,Infinity
E7,3,6,5,Infinity
E6,2,6,6,Infinity
E8,3,10,6,Infinity
E6,2,10,10,Infinity
F5,3,5,10,Infinity
E6,2,10,10,Infinity
F6,3,10,10,Infinity
E6,2,10,10,Infinity
F8,3,10,10,Infinity
E6,2,10,10,Infinity
G5,3,5,10,Infinity
E6,2,10,10,Infinity
G6,3,10,10,Infinity
E6,2,10,10,Infinity
G8,3,11,10,Infinity
E6,2,11,11,Infinity
G9,3,10,11,Infinity
E6,2,11,11,Infinity
H5,3,5,11,Infinity
E6,2,11,11,Infinity
H7,3,6,11,Infinity
E6,2,11,11,Infinity
H9,3,10,11,Infinity
E6,2,11,11,Infinity
H10,3,5,11,Infinity
E6,2,11,11,Infinity
H11,3,10,11,Infinity
E6,2,11,11,Infinity
H12,3,10,11,Infinity
E6,2,11,11,Infinity
H13,3,55,11,Infinity
E6,2,55,55,Infinity
I5,3,5,55,Infinity
E6,2,55,55,Infinity
I6,3,5,55,Infinity
E6,2,55,55,Infinity
I7,3,10,55,Infinity
E6,2,55,55,Infinity
I8,3,11,55,Infinity
E6,2,55,55,Infinity
I10,3,20,55,Infinity
E6,2,55,55,Infinity
I11,3,16,55,Infinity
E6,2,55,55,Infinity
I13,3,10,55,Infinity
E6,2,55,55,Infinity
J7,3,5,55,Infinity
E6,2,55,55,Infinity
J12,3,1010,55,Infinity
E6,2,1010,1010,Infinity
J13,3,10,1010,Infinity
E6,2,1010,1010,Infinity
K7,3,5,1010,Infinity
E6,2,1010,1010,Infinity
K8,3,10,1010,Infinity
E6,2,1010,1010,Infinity
K10,3,65,1010,Infinity
E6,2,1010,1010,Infinity
K11,3,11,1010,Infinity
E6,2,1010,1010,Infinity
K12,3,10,1010,Infinity
E6,2,1010,1010,Infinity
L8,3,5,1010,Infinity
E6,2,1010,1010,Infinity
L9,3,5,1010,Infinity
E6,2,1010,1010,Infinity
L10,3,5,1010,Infinity
E6,2,1010,1010,Infinity
I12,1,1010,-45,1010
E7,2,-Infinity,-45,1010
D6,3,5,-45,1010
E7,2,5,5,1010
D7,3,5,5,1010
E7,2,5,5,1010
D8,3,5,5,1010
E7,2,5,5,1010
E6,3,10,5,1010
E7,2,10,10,1010
E8,3,10,10,1010
E7,2,10,10,1010
F6,3,10,10,1010
E7,2,10,10,1010
F8,3,10,10,1010
E7,2,10,10,1010
G5,3,5,10,1010
E7,2,10,10,1010
G6,3,10,10,1010
E7,2,10,10,1010
G8,3,15,10,1010
E7,2,15,15,1010
G9,3,10,15,1010
E7,2,15,15,1010
H5,3,5,15,1010
E7,2,15,15,1010
H7,3,6,15,1010
E7,2,15,15,1010
H9,3,10,15,1010
E7,2,15,15,1010
H10,3,5,15,1010
E7,2,15,15,1010
H11,3,10,15,1010
E7,2,15,15,1010
H12,3,10,15,1010
E7,2,15,15,1010
H13,3,55,15,1010
E7,2,55,55,1010
I5,3,5,55,1010
E7,2,55,55,1010
I6,3,5,55,1010
E7,2,55,55,1010
I7,3,10,55,1010
E7,2,55,55,1010
I8,3,11,55,1010
E7,2,55,55,1010
I10,3,20,55,1010
E7,2,55,55,1010
I11,3,16,55,1010
E7,2,55,55,1010
I13,3,10,55,1010
E7,2,55,55,1010
J7,3,5,55,1010
E7,2,55,55,1010
J12,3,1010,55,1010
E7,2,1010,55,1010
I12,1,1010,-45,1010
E8,2,-Infinity,-45,1010
D7,3,5,-45,1010
E8,2,5,5,1010
D8,3,5,5,1010
E8,2,5,5,1010
D9,3,5,5,1010
E8,2,5,5,1010
E6,3,10,5,1010
E8,2,10,10,1010
E7,3,6,10,1010
E8,2,10,10,1010
E9,3,5,10,1010
E8,2,10,10,1010
F6,3,10,10,1010
E8,2,10,10,1010
F8,3,10,10,1010
E8,2,10,10,1010
F9,3,5,10,1010
E8,2,10,10,1010
G5,3,5,10,1010
E8,2,10,10,1010
G6,3,6,10,1010
E8,2,10,10,1010
G8,3,15,10,1010
E8,2,15,15,1010
G9,3,10,15,1010
E8,2,15,15,1010
H5,3,5,15,1010
E8,2,15,15,1010
H7,3,6,15,1010
E8,2,15,15,1010
H9,3,10,15,1010
E8,2,15,15,1010
H10,3,5,15,1010
E8,2,15,15,1010
H11,3,10,15,1010
E8,2,15,15,1010
H12,3,10,15,1010
E8,2,15,15,1010
H13,3,55,15,1010
E8,2,55,55,1010
I5,3,5,55,1010
E8,2,55,55,1010
I6,3,5,55,1010
E8,2,55,55,1010
I7,3,10,55,1010
E8,2,55,55,1010
I8,3,11,55,1010
