Move,Depth,Value,Alpha,Beta
G5,2,5055,5457,45110
F11,3,111,5457,45110
G5,2,5055,5457,45110
F12,3,61,5457,45110
G5,2,5055,5457,45110
F13,3,60,5457,45110
G5,2,5055,5457,45110
G4,3,56,5457,45110
G5,2,5055,5457,45110
G6,3,56,5457,45110
G5,2,5055,5457,45110
G7,3,65,5457,45110
G5,2,5055,5457,45110
G13,3,70,5457,45110
G5,2,5055,5457,45110
G14,3,60,5457,45110
G5,2,5055,5457,45110
G15,3,55,5457,45110
G5,2,5055,5457,45110
H4,3,55,5457,45110
G5,2,5055,5457,45110
H5,3,55,5457,45110
G5,2,5055,5457,45110
H6,3,55,5457,45110
G5,2,5055,5457,45110
H11,3,65,5457,45110
G5,2,5055,5457,45110
H12,3,71,5457,45110
G5,2,5055,5457,45110
H15,3,55,5457,45110
G5,2,5055,5457,45110
I6,3,555,5457,45110
G5,2,5055,5457,45110
I7,3,5105,5457,45110
G5,2,5105,5457,45110
I10,3,57,5457,45110
G5,2,5105,5457,45110
I11,3,55,5457,45110
G5,2,5105,5457,45110
I12,3,60,5457,45110
G5,2,5105,5457,45110
I13,3,60,5457,45110
G5,2,5105,5457,45110
I14,3,105,5457,45110
G5,2,5105,5457,45110
I15,3,55,5457,45110
G5,2,5105,5457,45110
J6,3,55,5457,45110
G5,2,5105,5457,45110
J7,3,65,5457,45110
G5,2,5105,5457,45110
J9,3,50110,5457,45110
G5,2,50110,5457,45110
G9,1,45110,5457,45110
G6,2,-Infinity,5457,45110
D5,3,95,5457,45110
G6,2,95,5457,45110
D6,3,495,5457,45110
G6,2,495,5457,45110
D7,3,-5,5457,45110
G6,2,495,5457,45110
D8,3,-5,5457,45110
G6,2,495,5457,45110
D9,3,-5,5457,45110
G6,2,495,5457,45110
D10,3,-5,5457,45110
G6,2,495,5457,45110
E4,3,-4,5457,45110
G6,2,495,5457,45110
E5,3,0,5457,45110
G6,2,495,5457,45110
E7,3,-5,5457,45110
G6,2,495,5457,45110
E8,3,-5,5457,45110
G6,2,495,5457,45110
E10,3,496,5457,45110
G6,2,496,5457,45110
E11,3,4995,5457,45110
G6,2,4995,5457,45110
F4,3,-4,5457,45110
G6,2,4995,5457,45110
F8,3,-4,5457,45110
G6,2,4995,5457,45110
F11,3,51,5457,45110
G6,2,4995,5457,45110
F12,3,1,5457,45110
G6,2,4995,5457,45110
F13,3,0,5457,45110
G6,2,4995,5457,45110
G4,3,-4,5457,45110
G6,2,4995,5457,45110
G5,3,0,5457,45110
G6,2,4995,5457,45110
G7,3,5,5457,45110
G6,2,4995,5457,45110
G13,3,10,5457,45110
G6,2,4995,5457,45110
G14,3,0,5457,45110
G6,2,4995,5457,45110
G15,3,-5,5457,45110
G6,2,4995,5457,45110
H5,3,-5,5457,45110
G6,2,4995,5457,45110
H6,3,495,5457,45110
G6,2,4995,5457,45110
H11,3,5,5457,45110
G6,2,4995,5457,45110
H12,3,11,5457,45110
G6,2,4995,5457,45110
H15,3,-5,5457,45110
G6,2,4995,5457,45110
I6,3,495,5457,45110
G6,2,4995,5457,45110
I7,3,5045,5457,45110
G6,2,5045,5457,45110
I10,3,-3,5457,45110
G6,2,5045,5457,45110
I11,3,-5,5457,45110
G6,2,5045,5457,45110
I12,3,0,5457,45110
G6,2,5045,5457,45110
I13,3,0,5457,45110
G6,2,5045,5457,45110
I14,3,45,5457,45110
G6,2,5045,5457,45110
I15,3,-5,5457,45110
G6,2,5045,5457,45110
J6,3,-5,5457,45110
G6,2,5045,5457,45110
J7,3,5,5457,45110
G6,2,5045,5457,45110
J9,3,50150,5457,45110
G6,2,50150,5457,45110
G9,1,45110,5457,45110
G7,2,-Infinity,5457,45110
D5,3,108,5457,45110
G7,2,108,5457,45110
D6,3,8,5457,45110
G7,2,108,5457,45110
D7,3,8,5457,45110
G7,2,108,5457,45110
D8,3,8,5457,45110
G7,2,108,5457,45110
D9,3,8,5457,45110
G7,2,108,5457,45110
D10,3,8,5457,45110
G7,2,108,5457,45110
E4,3,13,5457,45110
G7,2,108,5457,45110
E5,3,13,5457,45110
G7,2,108,5457,45110
E7,3,508,5457,45110
G7,2,508,5457,45110
E8,3,8,5457,45110
G7,2,508,5457,45110
E10,3,509,5457,45110
G7,2,509,5457,45110
E11,3,5008,5457,45110
G7,2,5008,5457,45110
F4,3,9,5457,45110
G7,2,5008,5457,45110
F8,3,9,5457,45110
G7,2,5008,5457,45110
F11,3,64,5457,45110
G7,2,5008,5457,45110
F12,3,14,5457,45110
G7,2,5008,5457,45110
F13,3,13,5457,45110
G7,2,5008,5457,45110
G4,3,9,5457,45110
G7,2,5008,5457,45110
G5,3,13,5457,45110
G7,2,5008,5457,45110
G6,3,9,5457,45110
G7,2,5008,5457,45110
G13,3,23,5457,45110
G7,2,5008,5457,45110
G14,3,13,5457,45110
G7,2,5008,5457,45110
G15,3,8,5457,45110
G7,2,5008,5457,45110
H6,3,8,5457,45110
G7,2,5008,5457,45110
H11,3,18,5457,45110
G7,2,5008,5457,45110
H12,3,24,5457,45110
G7,2,5008,5457,45110
H15,3,8,5457,45110
G7,2,5008,5457,45110
I6,3,508,5457,45110
G7,2,5008,5457,45110
I7,3,5558,5457,45110
G7,2,5558,5558,45110
I10,3,10,5558,45110
G7,2,5558,5558,45110
I11,3,8,5558,45110
G7,2,5558,5558,45110
I12,3,13,5558,45110
G7,2,5558,5558,45110
I13,3,13,5558,45110
G7,2,5558,5558,45110
I14,3,58,5558,45110
G7,2,5558,5558,45110
I15,3,8,5558,45110
G7,2,5558,5558,45110
J6,3,8,5558,45110
G7,2,5558,5558,45110
J7,3,18,5558,45110
G7,2,5558,5558,45110
J9,3,50063,5558,45110
G7,2,50063,5558,45110
G9,1,45110,5457,45110
G13,2,-Infinity,5457,45110
D5,3,155,5457,45110
G13,2,155,5457,45110
D6,3,55,5457,45110
G13,2,155,5457,45110
D7,3,55,5457,45110
G13,2,155,5457,45110
D8,3,55,5457,45110
G13,2,155,5457,45110
D9,3,55,5457,45110
G13,2,155,5457,45110
D10,3,55,5457,45110
G13,2,155,5457,45110
E4,3,60,5457,45110
G13,2,155,5457,45110
E5,3,60,5457,45110
G13,2,155,5457,45110
E7,3,55,5457,45110
G13,2,155,5457,45110
E8,3,55,5457,45110
G13,2,155,5457,45110
E10,3,556,5457,45110
G13,2,556,5457,45110
E11,3,5055,5457,45110
G13,2,5055,5457,45110
F4,3,56,5457,45110
G13,2,5055,5457,45110
F8,3,56,5457,45110
G13,2,5055,5457,45110
F11,3,111,5457,45110
G13,2,5055,5457,45110
F12,3,61,5457,45110
G13,2,5055,5457,45110
F13,3,60,5457,45110
G13,2,5055,5457,45110
F14,3,55,5457,45110
G13,2,5055,5457,45110
G4,3,56,5457,45110
G13,2,5055,5457,45110
G5,3,60,5457,45110
G13,2,5055,5457,45110
G6,3,56,5457,45110
G13,2,5055,5457,45110
G7,3,65,5457,45110
G13,2,5055,5457,45110
G14,3,60,5457,45110
G13,2,5055,5457,45110
G15,3,55,5457,45110
G13,2,5055,5457,45110
H6,3,55,5457,45110
G13,2,5055,5457,45110
H11,3,65,5457,45110
G13,2,5055,5457,45110
H12,3,71,5457,45110
G13,2,5055,5457,45110
H15,3,55,5457,45110
G13,2,5055,5457,45110
I6,3,555,5457,45110
G13,2,5055,5457,45110
I7,3,5105,5457,45110
G13,2,5105,5457,45110
I10,3,57,5457,45110
G13,2,5105,5457,45110
I11,3,55,5457,45110
G13,2,5105,5457,45110
I12,3,60,5457,45110
G13,2,5105,5457,45110
I13,3,56,5457,45110
G13,2,5105,5457,45110
I14,3,105,5457,45110
G13,2,5105,5457,45110
I15,3,55,5457,45110
G13,2,5105,5457,45110
J6,3,55,5457,45110
G13,2,5105,5457,45110
J7,3,65,5457,45110
G13,2,5105,5457,45110
J9,3,50110,5457,45110
G13,2,50110,5457,45110
G9,1,45110,5457,45110
G14,2,-Infinity,5457,45110
D5,3,155,5457,45110
G14,2,155,5457,45110
D6,3,55,5457,45110
G14,2,155,5457,45110
D7,3,55,5457,45110
G14,2,155,5457,45110
D8,3,55,5457,45110
G14,2,155,5457,45110
D9,3,55,5457,45110
G14,2,155,5457,45110
D10,3,55,5457,45110
G14,2,155,5457,45110
E4,3,60,5457,45110
G14,2,155,5457,45110
E5,3,60,5457,45110
G14,2,155,5457,45110
E7,3,55,5457,45110
G14,2,155,5457,45110
E8,3,55,5457,45110
G14,2,155,5457,45110
E10,3,556,5457,45110
G14,2,556,5457,45110
E11,3,5055,5457,45110
G14,2,5055,5457,45110
F4,3,56,5457,45110
G14,2,5055,5457,45110
F8,3,56,5457,45110
G14,2,5055,5457,45110
F11,3,111,5457,45110
G14,2,5055,5457,45110
F12,3,61,5457,45110
G14,2,5055,5457,45110
F13,3,60,5457,45110
G14,2,5055,5457,45110
F14,3,55,5457,45110
G14,2,5055,5457,45110
F15,3,55,5457,45110
G14,2,5055,5457,45110
G4,3,56,5457,45110
G14,2,5055,5457,45110
G5,3,60,5457,45110
G14,2,5055,5457,45110
G6,3,56,5457,45110
G14,2,5055,5457,45110
G7,3,65,5457,45110
G14,2,5055,5457,45110
G13,3,60,5457,45110
G14,2,5055,5457,45110
G15,3,55,5457,45110
G14,2,5055,5457,45110
H6,3,55,5457,45110
G14,2,5055,5457,45110
H11,3,65,5457,45110
G14,2,5055,5457,45110
H12,3,71,5457,45110
G14,2,5055,5457,45110
H15,3,55,5457,45110
G14,2,5055,5457,45110
I6,3,555,5457,45110
G14,2,5055,5457,45110
I7,3,5105,5457,45110
G14,2,5105,5457,45110
I10,3,57,5457,45110
G14,2,5105,5457,45110
I11,3,55,5457,45110
G14,2,5105,5457,45110
I12,3,56,5457,45110
G14,2,5105,5457,45110
I13,3,60,5457,45110
G14,2,5105,5457,45110
I14,3,105,5457,45110
G14,2,5105,5457,45110
I15,3,55,5457,45110
G14,2,5105,5457,45110
J6,3,55,5457,45110
G14,2,5105,5457,45110
J7,3,65,5457,45110
G14,2,5105,5457,45110
J9,3,50110,5457,45110
G14,2,50110,5457,45110
G9,1,45110,5457,45110
G15,2,-Infinity,5457,45110
D5,3,159,5457,45110
G15,2,159,5457,45110
D6,3,59,5457,45110
G15,2,159,5457,45110
D7,3,59,5457,45110
G15,2,159,5457,45110
D8,3,59,5457,45110
G15,2,159,5457,45110
D9,3,59,5457,45110
G15,2,159,5457,45110
D10,3,59,5457,45110
G15,2,159,5457,45110
E4,3,64,5457,45110
G15,2,159,5457,45110
E5,3,64,5457,45110
G15,2,159,5457,45110
E7,3,59,5457,45110
G15,2,159,5457,45110
E8,3,59,5457,45110
G15,2,159,5457,45110
E10,3,560,5457,45110
G15,2,560,5457,45110
E11,3,5059,5457,45110
G15,2,5059,5457,45110
F4,3,60,5457,45110
G15,2,5059,5457,45110
F8,3,60,5457,45110
G15,2,5059,5457,45110
F11,3,115,5457,45110
G15,2,5059,5457,45110
F12,3,65,5457,45110
G15,2,5059,5457,45110
F13,3,64,5457,45110
G15,2,5059,5457,45110
F14,3,59,5457,45110
G15,2,5059,5457,45110
F15,3,59,5457,45110
G15,2,5059,5457,45110
G4,3,60,5457,45110
G15,2,5059,5457,45110
G5,3,64,5457,45110
G15,2,5059,5457,45110
G6,3,60,5457,45110
G15,2,5059,5457,45110
G7,3,69,5457,45110
G15,2,5059,5457,45110
G13,3,74,5457,45110
G15,2,5059,5457,45110
G14,3,64,5457,45110
G15,2,5059,5457,45110
H6,3,59,5457,45110
G15,2,5059,5457,45110
H11,3,69,5457,45110
G15,2,5059,5457,45110
H12,3,75,5457,45110
G15,2,5059,5457,45110
H15,3,59,5457,45110
G15,2,5059,5457,45110
I6,3,559,5457,45110
G15,2,5059,5457,45110
I7,3,5109,5457,45110
G15,2,5109,5457,45110
I10,3,61,5457,45110
G15,2,5109,5457,45110
I11,3,59,5457,45110
G15,2,5109,5457,45110
I12,3,64,5457,45110
G15,2,5109,5457,45110
I13,3,64,5457,45110
G15,2,5109,5457,45110
I14,3,109,5457,45110
G15,2,5109,5457,45110
I15,3,59,5457,45110
G15,2,5109,5457,45110
J6,3,59,5457,45110
G15,2,5109,5457,45110
J7,3,69,5457,45110
G15,2,5109,5457,45110
J9,3,50114,5457,45110
G15,2,50114,5457,45110
G9,1,45110,5457,45110
H6,2,-Infinity,5457,45110
D5,3,159,5457,45110
H6,2,159,5457,45110
D6,3,59,5457,45110
H6,2,159,5457,45110
D7,3,59,5457,45110
H6,2,159,5457,45110
D8,3,59,5457,45110
H6,2,159,5457,45110
D9,3,59,5457,45110
H6,2,159,5457,45110
D10,3,59,5457,45110
H6,2,159,5457,45110
E4,3,64,5457,45110
H6,2,159,5457,45110
E5,3,64,5457,45110
H6,2,159,5457,45110
E7,3,59,5457,45110
H6,2,159,5457,45110
E8,3,59,5457,45110
H6,2,159,5457,45110
E10,3,560,5457,45110
H6,2,560,5457,45110
E11,3,5059,5457,45110
H6,2,5059,5457,45110
F4,3,60,5457,45110
H6,2,5059,5457,45110
F8,3,60,5457,45110
H6,2,5059,5457,45110
F11,3,115,5457,45110
H6,2,5059,5457,45110
F12,3,65,5457,45110
H6,2,5059,5457,45110
F13,3,64,5457,45110
H6,2,5059,5457,45110
G4,3,60,5457,45110
H6,2,5059,5457,45110
G5,3,64,5457,45110
H6,2,5059,5457,45110
G6,3,60,5457,45110
H6,2,5059,5457,45110
G7,3,69,5457,45110
H6,2,5059,5457,45110
G13,3,74,5457,45110
H6,2,5059,5457,45110
G14,3,64,5457,45110
H6,2,5059,5457,45110
G15,3,59,5457,45110
H6,2,5059,5457,45110
H5,3,59,5457,45110
H6,2,5059,5457,45110
H11,3,69,5457,45110
H6,2,5059,5457,45110
H12,3,75,5457,45110
H6,2,5059,5457,45110
H15,3,59,5457,45110
H6,2,5059,5457,45110
I5,3,59,5457,45110
H6,2,5059,5457,45110
I6,3,559,5457,45110
H6,2,5059,5457,45110
I7,3,5069,5457,45110
H6,2,5069,5457,45110
I10,3,61,5457,45110
H6,2,5069,5457,45110
I11,3,59,5457,45110
H6,2,5069,5457,45110
I12,3,64,5457,45110
H6,2,5069,5457,45110
I13,3,64,5457,45110
H6,2,5069,5457,45110
I14,3,109,5457,45110
H6,2,5069,5457,45110
I15,3,59,5457,45110
H6,2,5069,5457,45110
J6,3,59,5457,45110
H6,2,5069,5457,45110
J7,3,69,5457,45110
H6,2,5069,5457,45110
J9,3,50114,5457,45110
H6,2,50114,5457,45110
G9,1,45110,5457,45110
H11,2,-Infinity,5457,45110
D5,3,109,5457,45110
H11,2,109,5457,45110
D6,3,9,5457,45110
H11,2,109,5457,45110
D7,3,9,5457,45110
H11,2,109,5457,45110
D8,3,9,5457,45110
H11,2,109,5457,45110
D9,3,9,5457,45110
H11,2,109,5457,45110
D10,3,9,5457,45110
H11,2,109,5457,45110
E4,3,14,5457,45110
H11,2,109,5457,45110
E5,3,14,5457,45110
H11,2,109,5457,45110
E7,3,9,5457,45110
H11,2,109,5457,45110
E8,3,509,5457,45110
H11,2,509,5457,45110
E10,3,510,5457,45110
H11,2,510,5457,45110
E11,3,5009,5457,45110
H11,2,5009,5457,45110
F4,3,10,5457,45110
H11,2,5009,5457,45110
F8,3,10,5457,45110
H11,2,5009,5457,45110
F11,3,61,5457,45110
H11,2,5009,5457,45110
F12,3,15,5457,45110
H11,2,5009,5457,45110
F13,3,10,5457,45110
H11,2,5009,5457,45110
G4,3,10,5457,45110
H11,2,5009,5457,45110
G5,3,14,5457,45110
H11,2,5009,5457,45110
G6,3,10,5457,45110
H11,2,5009,5457,45110
G7,3,19,5457,45110
H11,2,5009,5457,45110
G13,3,24,5457,45110
H11,2,5009,5457,45110
G14,3,14,5457,45110
H11,2,5009,5457,45110
G15,3,9,5457,45110
H11,2,5009,5457,45110
H6,3,9,5457,45110
H11,2,5009,5457,45110
H12,3,24,5457,45110
H11,2,5009,5457,45110
H15,3,9,5457,45110
H11,2,5009,5457,45110
I6,3,509,5457,45110
H11,2,5009,5457,45110
I7,3,5059,5457,45110
H11,2,5059,5457,45110
I10,3,11,5457,45110
H11,2,5059,5457,45110
I11,3,9,5457,45110
H11,2,5059,5457,45110
I12,3,514,5457,45110
H11,2,5059,5457,45110
I13,3,14,5457,45110
H11,2,5059,5457,45110
I14,3,59,5457,45110
H11,2,5059,5457,45110
I15,3,9,5457,45110
H11,2,5059,5457,45110
J6,3,9,5457,45110
H11,2,5059,5457,45110
J7,3,19,5457,45110
H11,2,5059,5457,45110
J9,3,50064,5457,45110
H11,2,50064,5457,45110
G9,1,45110,5457,45110
H12,2,-Infinity,5457,45110
D5,3,160,5457,45110
H12,2,160,5457,45110
D6,3,60,5457,45110
H12,2,160,5457,45110
D7,3,60,5457,45110
H12,2,160,5457,45110
D8,3,60,5457,45110
H12,2,160,5457,45110
D9,3,60,5457,45110
H12,2,160,5457,45110
D10,3,60,5457,45110
H12,2,160,5457,45110
E4,3,65,5457,45110
H12,2,160,5457,45110
E5,3,65,5457,45110
H12,2,160,5457,45110
E7,3,60,5457,45110
H12,2,160,5457,45110
E8,3,60,5457,45110
H12,2,160,5457,45110
E10,3,561,5457,45110
H12,2,561,5457,45110
E11,3,5060,5457,45110
H12,2,5060,5457,45110
F4,3,61,5457,45110
H12,2,5060,5457,45110
F8,3,61,5457,45110
H12,2,5060,5457,45110
F11,3,116,5457,45110
H12,2,5060,5457,45110
F12,3,62,5457,45110
H12,2,5060,5457,45110
F13,3,65,5457,45110
H12,2,5060,5457,45110
G4,3,61,5457,45110
H12,2,5060,5457,45110
G5,3,65,5457,45110
H12,2,5060,5457,45110
G6,3,61,5457,45110
H12,2,5060,5457,45110
G7,3,70,5457,45110
H12,2,5060,5457,45110
G13,3,75,5457,45110
H12,2,5060,5457,45110
G14,3,65,5457,45110
H12,2,5060,5457,45110
G15,3,60,5457,45110
H12,2,5060,5457,45110
H6,3,60,5457,45110
H12,2,5060,5457,45110
H11,3,70,5457,45110
H12,2,5060,5457,45110
H15,3,60,5457,45110
H12,2,5060,5457,45110
I6,3,560,5457,45110
H12,2,5060,5457,45110
I7,3,5110,5457,45110
H12,2,5110,5457,45110
I10,3,62,5457,45110
H12,2,5110,5457,45110
I11,3,60,5457,45110
H12,2,5110,5457,45110
I12,3,65,5457,45110
H12,2,5110,5457,45110
I13,3,65,5457,45110
H12,2,5110,5457,45110
I14,3,110,5457,45110
H12,2,5110,5457,45110
I15,3,60,5457,45110
H12,2,5110,5457,45110
J6,3,60,5457,45110
H12,2,5110,5457,45110
J7,3,70,5457,45110
H12,2,5110,5457,45110
J9,3,50115,5457,45110
H12,2,50115,5457,45110
G9,1,45110,5457,45110
H15,2,-Infinity,5457,45110
D5,3,160,5457,45110
H15,2,160,5457,45110
D6,3,60,5457,45110
H15,2,160,5457,45110
D7,3,60,5457,45110
H15,2,160,5457,45110
D8,3,60,5457,45110
H15,2,160,5457,45110
D9,3,60,5457,45110
H15,2,160,5457,45110
D10,3,60,5457,45110
H15,2,160,5457,45110
E4,3,65,5457,45110
H15,2,160,5457,45110
E5,3,65,5457,45110
H15,2,160,5457,45110
E7,3,60,5457,45110
H15,2,160,5457,45110
E8,3,60,5457,45110
H15,2,160,5457,45110
E10,3,561,5457,45110
H15,2,561,5457,45110
E11,3,5060,5457,45110
H15,2,5060,5457,45110
F4,3,61,5457,45110
H15,2,5060,5457,45110
F8,3,61,5457,45110
H15,2,5060,5457,45110
F11,3,116,5457,45110
H15,2,5060,5457,45110
F12,3,66,5457,45110
H15,2,5060,5457,45110
F13,3,65,5457,45110
H15,2,5060,5457,45110
G4,3,61,5457,45110
H15,2,5060,5457,45110
G5,3,65,5457,45110
H15,2,5060,5457,45110
G6,3,61,5457,45110
H15,2,5060,5457,45110
G7,3,70,5457,45110
H15,2,5060,5457,45110
G13,3,75,5457,45110
H15,2,5060,5457,45110
G14,3,65,5457,45110
H15,2,5060,5457,45110
G15,3,60,5457,45110
H15,2,5060,5457,45110
H6,3,60,5457,45110
H15,2,5060,5457,45110
H11,3,70,5457,45110
H15,2,5060,5457,45110
H12,3,76,5457,45110
H15,2,5060,5457,45110
I6,3,560,5457,45110
H15,2,5060,5457,45110
I7,3,5110,5457,45110
H15,2,5110,5457,45110
I10,3,62,5457,45110
H15,2,5110,5457,45110
I11,3,60,5457,45110
H15,2,5110,5457,45110
I12,3,65,5457,45110
H15,2,5110,5457,45110
I13,3,65,5457,45110
H15,2,5110,5457,45110
I14,3,110,5457,45110
H15,2,5110,5457,45110
I15,3,60,5457,45110
H15,2,5110,5457,45110
J6,3,60,5457,45110
H15,2,5110,5457,45110
J7,3,70,5457,45110
H15,2,5110,5457,45110
J9,3,50115,5457,45110
H15,2,50115,5457,45110
G9,1,45110,5457,45110
I6,2,-Infinity,5457,45110
D5,3,-4840,5457,45110
I6,2,-4840,5457,45110
D6,3,-4940,5457,45110
I6,2,-4840,5457,45110
D7,3,-4940,5457,45110
I6,2,-4840,5457,45110
D8,3,-4940,5457,45110
I6,2,-4840,5457,45110
D9,3,-4940,5457,45110
I6,2,-4840,5457,45110
D10,3,-4940,5457,45110
I6,2,-4840,5457,45110
E4,3,-4935,5457,45110
I6,2,-4840,5457,45110
E5,3,-4935,5457,45110
I6,2,-4840,5457,45110
E7,3,-4940,5457,45110
I6,2,-4840,5457,45110
E8,3,-4940,5457,45110
I6,2,-4840,5457,45110
E10,3,-4939,5457,45110
I6,2,-4840,5457,45110
E11,3,60,5457,45110
I6,2,60,5457,45110
F4,3,-4939,5457,45110
I6,2,60,5457,45110
F8,3,-4939,5457,45110
I6,2,60,5457,45110
F11,3,-4884,5457,45110
I6,2,60,5457,45110
F12,3,-4934,5457,45110
I6,2,60,5457,45110
F13,3,-4935,5457,45110
I6,2,60,5457,45110
G4,3,-4939,5457,45110
I6,2,60,5457,45110
G5,3,-4935,5457,45110
I6,2,60,5457,45110
G6,3,-4939,5457,45110
I6,2,60,5457,45110
G7,3,-4930,5457,45110
I6,2,60,5457,45110
G13,3,-4925,5457,45110
I6,2,60,5457,45110
G14,3,-4935,5457,45110
I6,2,60,5457,45110
G15,3,-4940,5457,45110
I6,2,60,5457,45110
H5,3,-4940,5457,45110
I6,2,60,5457,45110
H6,3,-4940,5457,45110
I6,2,60,5457,45110
H11,3,-4930,5457,45110
I6,2,60,5457,45110
H12,3,-4924,5457,45110
I6,2,60,5457,45110
H15,3,-4940,5457,45110
I6,2,60,5457,45110
I5,3,-4940,5457,45110
I6,2,60,5457,45110
I7,3,110,5457,45110
I6,2,110,5457,45110
I10,3,-4938,5457,45110
I6,2,110,5457,45110
I11,3,-4940,5457,45110
I6,2,110,5457,45110
I12,3,-4935,5457,45110
I6,2,110,5457,45110
I13,3,-4935,5457,45110
I6,2,110,5457,45110
I14,3,-4890,5457,45110
I6,2,110,5457,45110
I15,3,-4940,5457,45110
I6,2,110,5457,45110
J5,3,-4940,5457,45110
I6,2,110,5457,45110
J6,3,-4940,5457,45110
I6,2,110,5457,45110
J7,3,-4934,5457,45110
I6,2,110,5457,45110
J9,3,45115,5457,45110
I6,2,45115,5457,45110
G9,1,45110,5457,45110
I7,2,-Infinity,5457,45110
D5,3,-346,5457,45110
I7,2,-346,5457,45110
D6,3,-446,5457,45110
I7,2,-346,5457,45110
D7,3,-446,5457,45110
I7,2,-346,5457,45110
D8,3,-446,5457,45110
I7,2,-346,5457,45110
D9,3,-446,5457,45110
I7,2,-346,5457,45110
D10,3,-446,5457,45110
I7,2,-346,5457,45110
E4,3,-441,5457,45110
I7,2,-346,5457,45110
E5,3,-441,5457,45110
I7,2,-346,5457,45110
E7,3,-446,5457,45110
I7,2,-346,5457,45110
E8,3,-446,5457,45110
I7,2,-346,5457,45110
E10,3,55,5457,45110
I7,2,55,5457,45110
E11,3,554,5457,45110
I7,2,554,5457,45110
F4,3,-445,5457,45110
I7,2,554,5457,45110
F8,3,-445,5457,45110
I7,2,554,5457,45110
F11,3,-390,5457,45110
I7,2,554,5457,45110
F12,3,-440,5457,45110
I7,2,554,5457,45110
F13,3,-441,5457,45110
I7,2,554,5457,45110
G4,3,-445,5457,45110
I7,2,554,5457,45110
G5,3,-441,5457,45110
I7,2,554,5457,45110
G6,3,-445,5457,45110
I7,2,554,5457,45110
G7,3,-436,5457,45110
I7,2,554,5457,45110
G13,3,-431,5457,45110
I7,2,554,5457,45110
G14,3,-441,5457,45110
I7,2,554,5457,45110
G15,3,-446,5457,45110
I7,2,554,5457,45110
H6,3,-446,5457,45110
I7,2,554,5457,45110
H11,3,-436,5457,45110
I7,2,554,5457,45110
H12,3,-430,5457,45110
I7,2,554,5457,45110
H15,3,-446,5457,45110
I7,2,554,5457,45110
I6,3,54,5457,45110
I7,2,554,5457,45110
I10,3,-444,5457,45110
I7,2,554,5457,45110
I11,3,-446,5457,45110
I7,2,554,5457,45110
I12,3,-441,5457,45110
I7,2,554,5457,45110
I13,3,-441,5457,45110
I7,2,554,5457,45110
I14,3,-396,5457,45110
I7,2,554,5457,45110
I15,3,-446,5457,45110
I7,2,554,5457,45110
J6,3,-446,5457,45110
I7,2,554,5457,45110
J7,3,-436,5457,45110
I7,2,554,5457,45110
J9,3,49609,5457,45110
I7,2,49609,5457,45110
G9,1,45110,5457,45110
I10,2,-Infinity,5457,45110
D5,3,150,5457,45110
I10,2,150,5457,45110
D6,3,50,5457,45110
I10,2,150,5457,45110
D7,3,50,5457,45110
I10,2,150,5457,45110
D8,3,50,5457,45110
I10,2,150,5457,45110
D9,3,50,5457,45110
I10,2,150,5457,45110
D10,3,50,5457,45110
I10,2,150,5457,45110
E4,3,55,5457,45110
I10,2,150,5457,45110
E5,3,55,5457,45110
I10,2,150,5457,45110
E7,3,50,5457,45110
I10,2,150,5457,45110
E8,3,50,5457,45110
I10,2,150,5457,45110
E10,3,551,5457,45110
I10,2,551,5457,45110
E11,3,5050,5457,45110
I10,2,5050,5457,45110
F4,3,51,5457,45110
I10,2,5050,5457,45110
F8,3,51,5457,45110
I10,2,5050,5457,45110
F11,3,106,5457,45110
I10,2,5050,5457,45110
F12,3,56,5457,45110
I10,2,5050,5457,45110
F13,3,55,5457,45110
I10,2,5050,5457,45110
G4,3,51,5457,45110
I10,2,5050,5457,45110
G5,3,55,5457,45110
I10,2,5050,5457,45110
G6,3,51,5457,45110
I10,2,5050,5457,45110
G7,3,60,5457,45110
I10,2,5050,5457,45110
G13,3,65,5457,45110
I10,2,5050,5457,45110
G14,3,55,5457,45110
I10,2,5050,5457,45110
G15,3,50,5457,45110
I10,2,5050,5457,45110
H6,3,50,5457,45110
I10,2,5050,5457,45110
H11,3,56,5457,45110
I10,2,5050,5457,45110
H12,3,66,5457,45110
I10,2,5050,5457,45110
H15,3,50,5457,45110
I10,2,5050,5457,45110
I6,3,550,5457,45110
I10,2,5050,5457,45110
I7,3,5100,5457,45110
I10,2,5100,5457,45110
I11,3,50,5457,45110
I10,2,5100,5457,45110
I12,3,55,5457,45110
I10,2,5100,5457,45110
I13,3,55,5457,45110
I10,2,5100,5457,45110
I14,3,100,5457,45110
I10,2,5100,5457,45110
I15,3,50,5457,45110
I10,2,5100,5457,45110
J6,3,50,5457,45110
I10,2,5100,5457,45110
J7,3,60,5457,45110
I10,2,5100,5457,45110
J9,3,50065,5457,45110
I10,2,50065,5457,45110
G9,1,45110,5457,45110
I11,2,-Infinity,5457,45110
D5,3,159,5457,45110
I11,2,159,5457,45110
D6,3,59,5457,45110
I11,2,159,5457,45110
D7,3,59,5457,45110
I11,2,159,5457,45110
D8,3,59,5457,45110
I11,2,159,5457,45110
D9,3,59,5457,45110
I11,2,159,5457,45110
D10,3,59,5457,45110
I11,2,159,5457,45110
E4,3,64,5457,45110
I11,2,159,5457,45110
E5,3,64,5457,45110
I11,2,159,5457,45110
E7,3,59,5457,45110
I11,2,159,5457,45110
E8,3,59,5457,45110
