Move,Depth,Value,Alpha,Beta
E8,3,446,-540,-43
F9,4,446,-540,-43
E8,3,446,-540,-43
F10,4,456,-540,-43
E8,3,446,-540,-43
F11,4,456,-540,-43
E8,3,446,-540,-43
G7,4,445,-540,-43
E8,3,445,-540,-43
G11,4,456,-540,-43
E8,3,445,-540,-43
H6,4,451,-540,-43
E8,3,445,-540,-43
H7,4,441,-540,-43
E8,3,441,-540,-43
H9,4,450,-540,-43
E8,3,441,-540,-43
H11,4,456,-540,-43
E8,3,441,-540,-43
I6,4,451,-540,-43
E8,3,441,-540,-43
I8,4,-549,-540,-43
E8,3,-549,-540,-43
F8,2,-549,-540,-43
E9,3,Infinity,-540,-43
D8,4,-44,-540,-43
E9,3,-44,-540,-44
D9,4,-44,-540,-44
E9,3,-44,-540,-44
D10,4,-44,-540,-44
E9,3,-44,-540,-44
E7,4,-45,-540,-44
E9,3,-45,-540,-45
E8,4,-5044,-540,-45
E9,3,-5044,-540,-45
F8,2,-549,-540,-43
F7,3,Infinity,-540,-43
E6,4,-44,-540,-43
F7,3,-44,-540,-44
E7,4,-45,-540,-44
F7,3,-45,-540,-45
E8,4,-5044,-540,-45
F7,3,-5044,-540,-45
F8,2,-549,-540,-43
F9,3,Infinity,-540,-43
E7,4,-35,-540,-43
F9,3,-35,-540,-43
E8,4,-5034,-540,-43
F9,3,-5034,-540,-43
F8,2,-549,-540,-43
F10,3,Infinity,-540,-43
E7,4,6,-540,-43
F10,3,6,-540,-43
E8,4,-4993,-540,-43
F10,3,-4993,-540,-43
F8,2,-549,-540,-43
F11,3,Infinity,-540,-43
E7,4,-40,-540,-43
F11,3,-40,-540,-43
E8,4,-5039,-540,-43
F11,3,-5039,-540,-43
F8,2,-549,-540,-43
G7,3,Infinity,-540,-43
E7,4,-45,-540,-43
G7,3,-45,-540,-45
E8,4,-5044,-540,-45
G7,3,-5044,-540,-45
F8,2,-549,-540,-43
G11,3,Infinity,-540,-43
E7,4,-30,-540,-43
G11,3,-30,-540,-43
E8,4,-5029,-540,-43
G11,3,-5029,-540,-43
F8,2,-549,-540,-43
H6,3,Infinity,-540,-43
E7,4,-45,-540,-43
H6,3,-45,-540,-45
E8,4,-5044,-540,-45
H6,3,-5044,-540,-45
F8,2,-549,-540,-43
H7,3,Infinity,-540,-43
E7,4,-45,-540,-43
H7,3,-45,-540,-45
E8,4,-5044,-540,-45
H7,3,-5044,-540,-45
F8,2,-549,-540,-43
H9,3,Infinity,-540,-43
E7,4,-34,-540,-43
H9,3,-34,-540,-43
E8,4,-5033,-540,-43
H9,3,-5033,-540,-43
F8,2,-549,-540,-43
H11,3,Infinity,-540,-43
E7,4,-35,-540,-43
H11,3,-35,-540,-43
E8,4,-5034,-540,-43
H11,3,-5034,-540,-43
F8,2,-549,-540,-43
I6,3,Infinity,-540,-43
E7,4,-45,-540,-43
I6,3,-45,-540,-45
E8,4,-5044,-540,-45
I6,3,-5044,-540,-45
F8,2,-549,-540,-43
I8,3,Infinity,-540,-43
E7,4,455,-540,-43
I8,3,455,-540,-43
E8,4,-544,-540,-43
I8,3,-544,-540,-43
F8,2,-544,-540,-43
I9,3,Infinity,-540,-43
E7,4,-40,-540,-43
I9,3,-40,-540,-43
E8,4,-5039,-540,-43
I9,3,-5039,-540,-43
F8,2,-544,-540,-43
I10,3,Infinity,-540,-43
E7,4,5,-540,-43
I10,3,5,-540,-43
E8,4,-4994,-540,-43
I10,3,-4994,-540,-43
F8,2,-544,-540,-43
I11,3,Infinity,-540,-43
E7,4,-35,-540,-43
I11,3,-35,-540,-43
E8,4,-5034,-540,-43
I11,3,-5034,-540,-43
F8,2,-544,-540,-43
J6,3,Infinity,-540,-43
E7,4,-45,-540,-43
J6,3,-45,-540,-45
E8,4,-5044,-540,-45
J6,3,-5044,-540,-45
F8,2,-544,-540,-43
J7,3,Infinity,-540,-43
E7,4,-45,-540,-43
J7,3,-45,-540,-45
E8,4,-5044,-540,-45
J7,3,-5044,-540,-45
F8,2,-544,-540,-43
J8,3,Infinity,-540,-43
E7,4,-45,-540,-43
J8,3,-45,-540,-45
E8,4,-5044,-540,-45
J8,3,-5044,-540,-45
F8,2,-544,-540,-43
G10,1,-544,-540,-43
root,0,-540,-540,Infinity
G11,1,Infinity,-540,Infinity
F7,2,-Infinity,-540,Infinity
E6,3,Infinity,-540,Infinity
D5,4,0,-540,Infinity
E6,3,0,-540,0
D6,4,0,-540,0
E6,3,0,-540,0
D7,4,0,-540,0
E6,3,0,-540,0
E5,4,0,-540,0
E6,3,0,-540,0
E7,4,-5,-540,0
E6,3,-5,-540,-5
E8,4,-5,-540,-5
E6,3,-5,-540,-5
F5,4,0,-540,-5
E6,3,-5,-540,-5
F6,4,-5,-540,-5
E6,3,-5,-540,-5
F8,4,-55,-540,-5
E6,3,-55,-540,-55
F9,4,-5,-540,-55
E6,3,-55,-540,-55
F10,4,0,-540,-55
E6,3,-55,-540,-55
F11,4,0,-540,-55
E6,3,-55,-540,-55
F12,4,0,-540,-55
E6,3,-55,-540,-55
G6,4,-5,-540,-55
E6,3,-55,-540,-55
G7,4,-11,-540,-55
E6,3,-55,-540,-55
G10,4,0,-540,-55
E6,3,-55,-540,-55
G12,4,0,-540,-55
E6,3,-55,-540,-55
H6,4,-5,-540,-55
E6,3,-55,-540,-55
H7,4,-15,-540,-55
E6,3,-55,-540,-55
H9,4,-11,-540,-55
E6,3,-55,-540,-55
H11,4,0,-540,-55
E6,3,-55,-540,-55
H12,4,0,-540,-55
E6,3,-55,-540,-55
I6,4,-5,-540,-55
E6,3,-55,-540,-55
I8,4,-55,-540,-55
E6,3,-55,-540,-55
I9,4,-5,-540,-55
E6,3,-55,-540,-55
I10,4,0,-540,-55
E6,3,-55,-540,-55
I11,4,0,-540,-55
E6,3,-55,-540,-55
J6,4,-10,-540,-55
E6,3,-55,-540,-55
J7,4,-5,-540,-55
E6,3,-55,-540,-55
J8,4,-5,-540,-55
E6,3,-55,-540,-55
F7,2,-55,-55,Infinity
E7,3,Infinity,-55,Infinity
D6,4,0,-55,Infinity
E7,3,0,-55,0
D7,4,0,-55,0
E7,3,0,-55,0
D8,4,0,-55,0
E7,3,0,-55,0
E6,4,-50,-55,0
E7,3,-50,-55,-50
E8,4,-5,-55,-50
E7,3,-50,-55,-50
F6,4,-5,-55,-50
E7,3,-50,-55,-50
F8,4,-55,-55,-50
E7,3,-55,-55,-50
F7,2,-55,-55,Infinity
E8,3,Infinity,-55,Infinity
D7,4,0,-55,Infinity
E8,3,0,-55,0
D8,4,0,-55,0
E8,3,0,-55,0
D9,4,0,-55,0
E8,3,0,-55,0
E6,4,-50,-55,0
E8,3,-50,-55,-50
E7,4,-5,-55,-50
E8,3,-50,-55,-50
E9,4,0,-55,-50
E8,3,-50,-55,-50
F6,4,-5,-55,-50
E8,3,-50,-55,-50
F8,4,-15,-55,-50
E8,3,-50,-55,-50
F9,4,-5,-55,-50
E8,3,-50,-55,-50
F10,4,0,-55,-50
E8,3,-50,-55,-50
F11,4,0,-55,-50
E8,3,-50,-55,-50
F12,4,0,-55,-50
E8,3,-50,-55,-50
G6,4,-1,-55,-50
E8,3,-50,-55,-50
G7,4,-11,-55,-50
E8,3,-50,-55,-50
G10,4,0,-55,-50
E8,3,-50,-55,-50
G12,4,0,-55,-50
E8,3,-50,-55,-50
H6,4,-5,-55,-50
E8,3,-50,-55,-50
H7,4,-15,-55,-50
E8,3,-50,-55,-50
H9,4,-51,-55,-50
E8,3,-51,-55,-51
H11,4,0,-55,-51
E8,3,-51,-55,-51
H12,4,0,-55,-51
E8,3,-51,-55,-51
I6,4,-5,-55,-51
E8,3,-51,-55,-51
I8,4,-55,-55,-51
E8,3,-55,-55,-51
F7,2,-55,-55,Infinity
F6,3,Infinity,-55,Infinity
E5,4,0,-55,Infinity
F6,3,0,-55,0
E6,4,-50,-55,0
F6,3,-50,-55,-50
E7,4,-5,-55,-50
F6,3,-50,-55,-50
E8,4,-5,-55,-50
F6,3,-50,-55,-50
F5,4,0,-55,-50
F6,3,-50,-55,-50
F8,4,-51,-55,-50
F6,3,-51,-55,-51
F9,4,-5,-55,-51
F6,3,-51,-55,-51
F10,4,0,-55,-51
F6,3,-51,-55,-51
F11,4,0,-55,-51
F6,3,-51,-55,-51
F12,4,0,-55,-51
F6,3,-51,-55,-51
G5,4,0,-55,-51
F6,3,-51,-55,-51
G6,4,-5,-55,-51
F6,3,-51,-55,-51
G7,4,-7,-55,-51
F6,3,-51,-55,-51
G10,4,0,-55,-51
F6,3,-51,-55,-51
G12,4,0,-55,-51
F6,3,-51,-55,-51
H6,4,-5,-55,-51
F6,3,-51,-55,-51
H7,4,-15,-55,-51
F6,3,-51,-55,-51
H9,4,-51,-55,-51
F6,3,-51,-55,-51
H11,4,0,-55,-51
F6,3,-51,-55,-51
H12,4,0,-55,-51
F6,3,-51,-55,-51
I6,4,-5,-55,-51
F6,3,-51,-55,-51
I8,4,-55,-55,-51
F6,3,-55,-55,-51
F7,2,-55,-55,Infinity
F8,3,Infinity,-55,Infinity
E6,4,0,-55,Infinity
F8,3,0,-55,0
E7,4,-455,-55,0
F8,3,-455,-55,0
F7,2,-55,-55,Infinity
F9,3,Infinity,-55,Infinity
E6,4,-45,-55,Infinity
F9,3,-45,-55,-45
E7,4,0,-55,-45
F9,3,-45,-55,-45
E8,4,0,-55,-45
F9,3,-45,-55,-45
E9,4,5,-55,-45
F9,3,-45,-55,-45
E10,4,5,-55,-45
F9,3,-45,-55,-45
F6,4,0,-55,-45
F9,3,-45,-55,-45
F8,4,-46,-55,-45
F9,3,-46,-55,-46
F10,4,5,-55,-46
F9,3,-46,-55,-46
F11,4,5,-55,-46
F9,3,-46,-55,-46
F12,4,5,-55,-46
F9,3,-46,-55,-46
G6,4,0,-55,-46
F9,3,-46,-55,-46
G7,4,-6,-55,-46
F9,3,-46,-55,-46
G10,4,5,-55,-46
F9,3,-46,-55,-46
G12,4,5,-55,-46
F9,3,-46,-55,-46
H6,4,0,-55,-46
F9,3,-46,-55,-46
H7,4,-6,-55,-46
F9,3,-46,-55,-46
H9,4,-46,-55,-46
F9,3,-46,-55,-46
H11,4,5,-55,-46
F9,3,-46,-55,-46
H12,4,5,-55,-46
F9,3,-46,-55,-46
I6,4,0,-55,-46
F9,3,-46,-55,-46
I8,4,-50,-55,-46
F9,3,-50,-55,-50
I9,4,0,-55,-50
F9,3,-50,-55,-50
I10,4,5,-55,-50
F9,3,-50,-55,-50
I11,4,5,-55,-50
F9,3,-50,-55,-50
J6,4,-5,-55,-50
F9,3,-50,-55,-50
J7,4,0,-55,-50
F9,3,-50,-55,-50
J8,4,0,-55,-50
F9,3,-50,-55,-50
F7,2,-50,-50,Infinity
F10,3,Infinity,-50,Infinity
E6,4,-44,-50,Infinity
F10,3,-44,-50,-44
E7,4,1,-50,-44
F10,3,-44,-50,-44
E8,4,1,-50,-44
F10,3,-44,-50,-44
E9,4,6,-50,-44
F10,3,-44,-50,-44
E10,4,6,-50,-44
F10,3,-44,-50,-44
E11,4,6,-50,-44
F10,3,-44,-50,-44
F6,4,1,-50,-44
F10,3,-44,-50,-44
F8,4,-49,-50,-44
F10,3,-49,-50,-49
F9,4,1,-50,-49
F10,3,-49,-50,-49
F11,4,6,-50,-49
F10,3,-49,-50,-49
F12,4,6,-50,-49
F10,3,-49,-50,-49
G6,4,1,-50,-49
F10,3,-49,-50,-49
G7,4,-5,-50,-49
F10,3,-49,-50,-49
G10,4,6,-50,-49
F10,3,-49,-50,-49
G12,4,6,-50,-49
F10,3,-49,-50,-49
H6,4,1,-50,-49
F10,3,-49,-50,-49
H7,4,-9,-50,-49
F10,3,-49,-50,-49
H9,4,-45,-50,-49
F10,3,-49,-50,-49
H11,4,6,-50,-49
F10,3,-49,-50,-49
H12,4,6,-50,-49
F10,3,-49,-50,-49
I6,4,1,-50,-49
F10,3,-49,-50,-49
I8,4,-49,-50,-49
F10,3,-49,-50,-49
I9,4,1,-50,-49
F10,3,-49,-50,-49
I10,4,6,-50,-49
F10,3,-49,-50,-49
I11,4,6,-50,-49
F10,3,-49,-50,-49
J6,4,-4,-50,-49
F10,3,-49,-50,-49
J7,4,1,-50,-49
F10,3,-49,-50,-49
J8,4,1,-50,-49
F10,3,-49,-50,-49
F7,2,-49,-49,Infinity
F11,3,Infinity,-49,Infinity
E6,4,-45,-49,Infinity
F11,3,-45,-49,-45
E7,4,0,-49,-45
F11,3,-45,-49,-45
E8,4,0,-49,-45
F11,3,-45,-49,-45
E10,4,5,-49,-45
F11,3,-45,-49,-45
E11,4,5,-49,-45
F11,3,-45,-49,-45
E12,4,5,-49,-45
F11,3,-45,-49,-45
F6,4,0,-49,-45
F11,3,-45,-49,-45
F8,4,-50,-49,-45
F11,3,-50,-49,-45
F7,2,-49,-49,Infinity
F12,3,Infinity,-49,Infinity
E6,4,0,-49,Infinity
F12,3,0,-49,0
E7,4,45,-49,0
F12,3,0,-49,0
E8,4,45,-49,0
F12,3,0,-49,0
E11,4,50,-49,0
F12,3,0,-49,0
E12,4,50,-49,0
F12,3,0,-49,0
E13,4,-450,-49,0
F12,3,-450,-49,0
F7,2,-49,-49,Infinity
G6,3,Infinity,-49,Infinity
E6,4,-50,-49,Infinity
G6,3,-50,-49,Infinity
F7,2,-49,-49,Infinity
G7,3,Infinity,-49,Infinity
E6,4,-50,-49,Infinity
G7,3,-50,-49,Infinity
F7,2,-49,-49,Infinity
G10,3,Infinity,-49,Infinity
E6,4,-35,-49,Infinity
G10,3,-35,-49,-35
E7,4,10,-49,-35
G10,3,-35,-49,-35
E8,4,10,-49,-35
G10,3,-35,-49,-35
F6,4,10,-49,-35
G10,3,-35,-49,-35
F8,4,-40,-49,-35
G10,3,-40,-49,-40
F9,4,10,-49,-40
G10,3,-40,-49,-40
F10,4,15,-49,-40
G10,3,-40,-49,-40
F11,4,15,-49,-40
G10,3,-40,-49,-40
F12,4,15,-49,-40
G10,3,-40,-49,-40
G6,4,10,-49,-40
G10,3,-40,-49,-40
G7,4,4,-49,-40
G10,3,-40,-49,-40
G12,4,-85,-49,-40
G10,3,-85,-49,-40
F7,2,-49,-49,Infinity
G12,3,Infinity,-49,Infinity
E6,4,-45,-49,Infinity
G12,3,-45,-49,-45
E7,4,0,-49,-45
G12,3,-45,-49,-45
E8,4,0,-49,-45
G12,3,-45,-49,-45
F6,4,0,-49,-45
G12,3,-45,-49,-45
F8,4,-50,-49,-45
G12,3,-50,-49,-45
F7,2,-49,-49,Infinity
H6,3,Infinity,-49,Infinity
E6,4,-50,-49,Infinity
H6,3,-50,-49,Infinity
F7,2,-49,-49,Infinity
H7,3,Infinity,-49,Infinity
E6,4,-50,-49,Infinity
H7,3,-50,-49,Infinity
F7,2,-49,-49,Infinity
H9,3,Infinity,-49,Infinity
E6,4,-4,-49,Infinity
H9,3,-4,-49,-4
E7,4,1,-49,-4
H9,3,-4,-49,-4
E8,4,1,-49,-4
H9,3,-4,-49,-4
F6,4,1,-49,-4
H9,3,-4,-49,-4
F8,4,-49,-49,-4
H9,3,-49,-49,-4
F7,2,-49,-49,Infinity
H11,3,Infinity,-49,Infinity
E6,4,-40,-49,Infinity
H11,3,-40,-49,-40
E7,4,5,-49,-40
H11,3,-40,-49,-40
E8,4,5,-49,-40
H11,3,-40,-49,-40
F6,4,5,-49,-40
H11,3,-40,-49,-40
F8,4,-45,-49,-40
H11,3,-45,-49,-45
F9,4,5,-49,-45
H11,3,-45,-49,-45
F10,4,10,-49,-45
H11,3,-45,-49,-45
F11,4,10,-49,-45
H11,3,-45,-49,-45
F12,4,10,-49,-45
H11,3,-45,-49,-45
G6,4,5,-49,-45
H11,3,-45,-49,-45
G7,4,-1,-49,-45
H11,3,-45,-49,-45
G10,4,10,-49,-45
H11,3,-45,-49,-45
G12,4,10,-49,-45
H11,3,-45,-49,-45
H6,4,5,-49,-45
H11,3,-45,-49,-45
H7,4,-5,-49,-45
H11,3,-45,-49,-45
H9,4,-41,-49,-45
H11,3,-45,-49,-45
H12,4,10,-49,-45
H11,3,-45,-49,-45
I6,4,5,-49,-45
H11,3,-45,-49,-45
I8,4,-45,-49,-45
H11,3,-45,-49,-45
I9,4,5,-49,-45
H11,3,-45,-49,-45
I10,4,10,-49,-45
H11,3,-45,-49,-45
I11,4,10,-49,-45
H11,3,-45,-49,-45
I12,4,10,-49,-45
H11,3,-45,-49,-45
J6,4,0,-49,-45
H11,3,-45,-49,-45
J7,4,5,-49,-45
H11,3,-45,-49,-45
J8,4,5,-49,-45
H11,3,-45,-49,-45
F7,2,-45,-45,Infinity
H12,3,Infinity,-45,Infinity
E6,4,-45,-45,Infinity
H12,3,-45,-45,Infinity
F7,2,-45,-45,Infinity
I6,3,Infinity,-45,Infinity
E6,4,-50,-45,Infinity
I6,3,-50,-45,Infinity
F7,2,-45,-45,Infinity
I8,3,Infinity,-45,Infinity
E6,4,-50,-45,Infinity
I8,3,-50,-45,Infinity
F7,2,-45,-45,Infinity
I9,3,Infinity,-45,Infinity
E6,4,0,-45,Infinity
I9,3,0,-45,0
E7,4,45,-45,0
I9,3,0,-45,0
E8,4,45,-45,0
I9,3,0,-45,0
F6,4,45,-45,0
I9,3,0,-45,0
F8,4,-5,-45,0
I9,3,-5,-45,-5
F9,4,45,-45,-5
I9,3,-5,-45,-5
F10,4,50,-45,-5
I9,3,-5,-45,-5
F11,4,50,-45,-5
I9,3,-5,-45,-5
F12,4,-450,-45,-5
I9,3,-450,-45,-5
F7,2,-45,-45,Infinity
I10,3,Infinity,-45,Infinity
E6,4,-45,-45,Infinity
I10,3,-45,-45,Infinity
F7,2,-45,-45,Infinity
I11,3,Infinity,-45,Infinity
E6,4,0,-45,Infinity
I11,3,0,-45,0
E7,4,45,-45,0
I11,3,0,-45,0
E8,4,45,-45,0
I11,3,0,-45,0
F6,4,45,-45,0
I11,3,0,-45,0
F8,4,-505,-45,0
I11,3,-505,-45,0
F7,2,-45,-45,Infinity
J6,3,Infinity,-45,Infinity
E6,4,-50,-45,Infinity
J6,3,-50,-45,Infinity
F7,2,-45,-45,Infinity
J7,3,Infinity,-45,Infinity
E6,4,-50,-45,Infinity
J7,3,-50,-45,Infinity
F7,2,-45,-45,Infinity
J8,3,Infinity,-45,Infinity
E6,4,-50,-45,Infinity
J8,3,-50,-45,Infinity
F7,2,-45,-45,Infinity
G11,1,-45,-540,-45
F8,2,-Infinity,-540,-45
E7,3,Infinity,-540,-45
D6,4,-45,-540,-45
E7,3,-45,-540,-45
D7,4,-45,-540,-45
E7,3,-45,-540,-45
D8,4,-45,-540,-45
E7,3,-45,-540,-45
E6,4,-45,-540,-45
E7,3,-45,-540,-45
E8,4,-5045,-540,-45
E7,3,-5045,-540,-45
F8,2,-5045,-540,-45
E8,3,Infinity,-540,-45
D7,4,455,-540,-45
E8,3,455,-540,-45
D8,4,455,-540,-45
E8,3,455,-540,-45
D9,4,455,-540,-45
E8,3,455,-540,-45
E7,4,454,-540,-45
E8,3,454,-540,-45
E9,4,450,-540,-45
E8,3,450,-540,-45
F7,4,445,-540,-45
E8,3,445,-540,-45
F9,4,445,-540,-45
E8,3,445,-540,-45
F10,4,455,-540,-45
E8,3,445,-540,-45
F11,4,455,-540,-45
E8,3,445,-540,-45
F12,4,455,-540,-45
E8,3,445,-540,-45
G7,4,444,-540,-45
E8,3,444,-540,-45
G10,4,455,-540,-45
E8,3,444,-540,-45
G12,4,455,-540,-45
E8,3,444,-540,-45
H6,4,450,-540,-45
E8,3,444,-540,-45
H7,4,440,-540,-45
E8,3,440,-540,-45
H9,4,449,-540,-45
E8,3,440,-540,-45
H11,4,455,-540,-45
E8,3,440,-540,-45
H12,4,455,-540,-45
E8,3,440,-540,-45
I6,4,450,-540,-45
E8,3,440,-540,-45
I8,4,-550,-540,-45
E8,3,-550,-540,-45
F8,2,-550,-540,-45
E9,3,Infinity,-540,-45
D8,4,-45,-540,-45
E9,3,-45,-540,-45
D9,4,-45,-540,-45
E9,3,-45,-540,-45
D10,4,-45,-540,-45
E9,3,-45,-540,-45
E7,4,-46,-540,-45
E9,3,-46,-540,-46
E8,4,-5045,-540,-46
E9,3,-5045,-540,-46
F8,2,-550,-540,-45
F7,3,Infinity,-540,-45
E6,4,-45,-540,-45
F7,3,-45,-540,-45
E7,4,-46,-540,-45
F7,3,-46,-540,-46
E8,4,-5045,-540,-46
F7,3,-5045,-540,-46
F8,2,-550,-540,-45
F9,3,Infinity,-540,-45
E7,4,-41,-540,-45
F9,3,-41,-540,-45
E8,4,-5040,-540,-45
F9,3,-5040,-540,-45
F8,2,-550,-540,-45
F10,3,Infinity,-540,-45
E7,4,-40,-540,-45
F10,3,-40,-540,-45
E8,4,-5039,-540,-45
F10,3,-5039,-540,-45
F8,2,-550,-540,-45
F11,3,Infinity,-540,-45
E7,4,-41,-540,-45
F11,3,-41,-540,-45
E8,4,-5040,-540,-45
F11,3,-5040,-540,-45
F8,2,-550,-540,-45
F12,3,Infinity,-540,-45
E7,4,4,-540,-45
F12,3,4,-540,-45
E8,4,-4995,-540,-45
F12,3,-4995,-540,-45
F8,2,-550,-540,-45
G7,3,Infinity,-540,-45
E7,4,-46,-540,-45
G7,3,-46,-540,-46
E8,4,-5045,-540,-46
G7,3,-5045,-540,-46
F8,2,-550,-540,-45
G10,3,Infinity,-540,-45
E7,4,-31,-540,-45
G10,3,-31,-540,-45
E8,4,-5030,-540,-45
G10,3,-5030,-540,-45
F8,2,-550,-540,-45
G12,3,Infinity,-540,-45
E7,4,-41,-540,-45
G12,3,-41,-540,-45
E8,4,-5040,-540,-45
G12,3,-5040,-540,-45
F8,2,-550,-540,-45
H6,3,Infinity,-540,-45
E7,4,-46,-540,-45
H6,3,-46,-540,-46
E8,4,-5045,-540,-46
H6,3,-5045,-540,-46
F8,2,-550,-540,-45
H7,3,Infinity,-540,-45
E7,4,-46,-540,-45
H7,3,-46,-540,-46
E8,4,-5045,-540,-46
H7,3,-5045,-540,-46
F8,2,-550,-540,-45
H9,3,Infinity,-540,-45
E7,4,-40,-540,-45
H9,3,-40,-540,-45
E8,4,-5039,-540,-45
H9,3,-5039,-540,-45
F8,2,-550,-540,-45
H11,3,Infinity,-540,-45
E7,4,-36,-540,-45
H11,3,-36,-540,-45
E8,4,-5035,-540,-45
H11,3,-5035,-540,-45
F8,2,-550,-540,-45
H12,3,Infinity,-540,-45
E7,4,-41,-540,-45
H12,3,-41,-540,-45
E8,4,-5040,-540,-45
H12,3,-5040,-540,-45
F8,2,-550,-540,-45
I6,3,Infinity,-540,-45
E7,4,-46,-540,-45
I6,3,-46,-540,-46
E8,4,-5045,-540,-46
I6,3,-5045,-540,-46
F8,2,-550,-540,-45
I8,3,Infinity,-540,-45
E7,4,454,-540,-45
I8,3,454,-540,-45
E8,4,-545,-540,-45
I8,3,-545,-540,-45
F8,2,-545,-540,-45
I9,3,Infinity,-540,-45
E7,4,4,-540,-45
I9,3,4,-540,-45
E8,4,-4995,-540,-45
I9,3,-4995,-540,-45
F8,2,-545,-540,-45
I10,3,Infinity,-540,-45
E7,4,-41,-540,-45
I10,3,-41,-540,-45
E8,4,-5040,-540,-45
I10,3,-5040,-540,-45
F8,2,-545,-540,-45
I11,3,Infinity,-540,-45
E7,4,-36,-540,-45
I11,3,-36,-540,-45
E8,4,-5035,-540,-45
I11,3,-5035,-540,-45
F8,2,-545,-540,-45
J6,3,Infinity,-540,-45
E7,4,-46,-540,-45
J6,3,-46,-540,-46
E8,4,-5045,-540,-46
J6,3,-5045,-540,-46
F8,2,-545,-540,-45
J7,3,Infinity,-540,-45
E7,4,-46,-540,-45
J7,3,-46,-540,-46
E8,4,-5045,-540,-46
J7,3,-5045,-540,-46
F8,2,-545,-540,-45
J8,3,Infinity,-540,-45
E7,4,-46,-540,-45
J8,3,-46,-540,-46
E8,4,-5045,-540,-46
J8,3,-5045,-540,-46
F8,2,-545,-540,-45
G11,1,-545,-540,-45
root,0,-540,-540,Infinity
H6,1,Infinity,-540,Infinity
F7,2,-Infinity,-540,Infinity
E6,3,Infinity,-540,Infinity
D5,4,-5,-540,Infinity
E6,3,-5,-540,-5
D6,4,-5,-540,-5
E6,3,-5,-540,-5
D7,4,-5,-540,-5
E6,3,-5,-540,-5
E5,4,-5,-540,-5
E6,3,-5,-540,-5
E7,4,-10,-540,-5
E6,3,-10,-540,-10
E8,4,-10,-540,-10
E6,3,-10,-540,-10
F5,4,-5,-540,-10
E6,3,-10,-540,-10
F6,4,-10,-540,-10
E6,3,-10,-540,-10
F8,4,-60,-540,-10
E6,3,-60,-540,-60
F9,4,-10,-540,-60
E6,3,-60,-540,-60
F10,4,-5,-540,-60
E6,3,-60,-540,-60
G5,4,-5,-540,-60
E6,3,-60,-540,-60
G6,4,-10,-540,-60
E6,3,-60,-540,-60
G7,4,-16,-540,-60
E6,3,-60,-540,-60
G10,4,-5,-540,-60
E6,3,-60,-540,-60
G11,4,-5,-540,-60
E6,3,-60,-540,-60
H5,4,-5,-540,-60
E6,3,-60,-540,-60
H7,4,-16,-540,-60
E6,3,-60,-540,-60
H9,4,-16,-540,-60
E6,3,-60,-540,-60
H11,4,-5,-540,-60
E6,3,-60,-540,-60
I5,4,-5,-540,-60
E6,3,-60,-540,-60
I6,4,-10,-540,-60
E6,3,-60,-540,-60
I8,4,-60,-540,-60
E6,3,-60,-540,-60
I9,4,-10,-540,-60
E6,3,-60,-540,-60
I10,4,-5,-540,-60
E6,3,-60,-540,-60
I11,4,-5,-540,-60
E6,3,-60,-540,-60
J6,4,-15,-540,-60
E6,3,-60,-540,-60
J7,4,-10,-540,-60
E6,3,-60,-540,-60
J8,4,-6,-540,-60
E6,3,-60,-540,-60
F7,2,-60,-60,Infinity
E7,3,Infinity,-60,Infinity
D6,4,-5,-60,Infinity
E7,3,-5,-60,-5
D7,4,-5,-60,-5
E7,3,-5,-60,-5
D8,4,-5,-60,-5
E7,3,-5,-60,-5
E6,4,-55,-60,-5
E7,3,-55,-60,-55
E8,4,-10,-60,-55
E7,3,-55,-60,-55
F6,4,-10,-60,-55
E7,3,-55,-60,-55
F8,4,-60,-60,-55
E7,3,-60,-60,-55
F7,2,-60,-60,Infinity
E8,3,Infinity,-60,Infinity
D7,4,-5,-60,Infinity
E8,3,-5,-60,-5
D8,4,-5,-60,-5
E8,3,-5,-60,-5
D9,4,-5,-60,-5
E8,3,-5,-60,-5
E6,4,-55,-60,-5
E8,3,-55,-60,-55
E7,4,-10,-60,-55
E8,3,-55,-60,-55
E9,4,-5,-60,-55
E8,3,-55,-60,-55
F6,4,-10,-60,-55
E8,3,-55,-60,-55
F8,4,-20,-60,-55
E8,3,-55,-60,-55
F9,4,-10,-60,-55
E8,3,-55,-60,-55
F10,4,-5,-60,-55
E8,3,-55,-60,-55
G5,4,-5,-60,-55
E8,3,-55,-60,-55
G6,4,-6,-60,-55
E8,3,-55,-60,-55
G7,4,-16,-60,-55
E8,3,-55,-60,-55
G10,4,-5,-60,-55
E8,3,-55,-60,-55
G11,4,-5,-60,-55
E8,3,-55,-60,-55
H5,4,-5,-60,-55
E8,3,-55,-60,-55
H7,4,-16,-60,-55
E8,3,-55,-60,-55
H9,4,-56,-60,-55
E8,3,-56,-60,-56
H11,4,-5,-60,-56
E8,3,-56,-60,-56
I5,4,-5,-60,-56
E8,3,-56,-60,-56
I6,4,-10,-60,-56
E8,3,-56,-60,-56
I8,4,-60,-60,-56
E8,3,-60,-60,-56
F7,2,-60,-60,Infinity
F6,3,Infinity,-60,Infinity
E5,4,-5,-60,Infinity
F6,3,-5,-60,-5
E6,4,-55,-60,-5
F6,3,-55,-60,-55
E7,4,-10,-60,-55
F6,3,-55,-60,-55
E8,4,-10,-60,-55
F6,3,-55,-60,-55
F5,4,-5,-60,-55
